CDT_time,bar_fence,spd_0_2m_init,spd_0_2m_rel,spd_0_2m_uconv,spd_0_2m_lconv,bar_fence_1,spd_1_5m_init,spd_1_5m_rel,spd_1_5m_uconv,spd_1_5m_lconv,bar_fence_2,spd_3m_init,spd_3m_rel,spd_3m_uconv,spd_3m_lconv,bar_fence_3,spd_4_5m_init,spd_4_5m_rel,spd_4_5m_uconv,spd_4_5m_lconv,bar_fence_4,spd_6m_init,spd_6m_rel,spd_6m_uconv,spd_6m_lconv,bar_fence_5,spd_10m_init,spd_10m_rel,spd_10m_uconv,spd_10m_lconv
22:52:30,|,NaN,NaN,0.91456663608551,NaN,|,NaN,NaN,NaN,1.55100679397583,|,NaN,NaN,NaN,1.723552942276,|,NaN,NaN,NaN,1.86935782432556,|,NaN,NaN,NaN,1.99692022800446,|,NaN,NaN,NaN,2.1952075958252
22:57:30,|,NaN,NaN,0.586703360080719,NaN,|,NaN,NaN,NaN,1.0735787153244,|,NaN,NaN,NaN,1.14271080493927,|,NaN,NaN,NaN,1.23472011089325,|,NaN,NaN,NaN,1.31423854827881,|,NaN,NaN,NaN,1.51883244514465
23:02:30,|,NaN,NaN,0.824216663837433,NaN,|,NaN,NaN,NaN,1.05711090564728,|,NaN,NaN,NaN,1.06567287445068,|,NaN,NaN,NaN,1.12377607822418,|,NaN,NaN,NaN,1.15125489234924,|,NaN,NaN,NaN,1.29015004634857
23:07:30,|,NaN,NaN,0.814701557159424,NaN,|,NaN,NaN,NaN,0.726926803588867,|,NaN,NaN,NaN,0.769320845603943,|,NaN,NaN,NaN,0.879395008087158,|,NaN,NaN,NaN,0.955450534820557,|,NaN,NaN,NaN,1.20425665378571
23:12:30,|,NaN,NaN,0.57547664642334,NaN,|,NaN,NaN,NaN,0.573614180088043,|,NaN,NaN,NaN,0.597177922725677,|,NaN,NaN,NaN,0.6959308385849,|,NaN,NaN,NaN,0.71705561876297,|,NaN,NaN,NaN,0.888519942760468
23:17:30,|,NaN,NaN,0.301223337650299,NaN,|,NaN,NaN,NaN,0.79961895942688,|,NaN,NaN,NaN,0.797663986682892,|,NaN,NaN,NaN,0.854683220386505,|,NaN,NaN,NaN,0.944322407245636,|,NaN,NaN,NaN,0.990515828132629
23:22:30,|,NaN,NaN,0.367156654596329,NaN,|,NaN,NaN,NaN,0.945111393928528,|,NaN,NaN,NaN,1.00562036037445,|,NaN,NaN,NaN,1.05586266517639,|,NaN,NaN,NaN,1.10079407691956,|,NaN,NaN,NaN,1.12678074836731
23:27:30,|,NaN,NaN,0.72299998998642,NaN,|,NaN,NaN,NaN,1.02172100543976,|,NaN,NaN,NaN,1.15065050125122,|,NaN,NaN,NaN,1.23618841171265,|,NaN,NaN,NaN,1.28534209728241,|,NaN,NaN,NaN,1.50401031970978
23:32:30,|,NaN,NaN,0.725271761417389,NaN,|,NaN,NaN,NaN,0.616680979728699,|,NaN,NaN,NaN,0.780367195606232,|,NaN,NaN,NaN,0.825770437717438,|,NaN,NaN,NaN,0.740647315979004,|,NaN,NaN,NaN,0.991554021835327
23:37:30,|,NaN,NaN,0.49547666311264,NaN,|,NaN,NaN,NaN,0.648543059825897,|,NaN,NaN,NaN,0.808895587921143,|,NaN,NaN,NaN,0.77784526348114,|,NaN,NaN,NaN,0.713490962982178,|,NaN,NaN,NaN,0.921414434909821
23:42:30,|,NaN,NaN,0.491016656160355,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,0.520416676998138,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,0.581606686115265,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,0.633391141891479,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,0.692759990692139,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,0.508916676044464,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,0.383540004491806,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,0.448920011520386,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:22:30,|,NaN,NaN,0.422527521848679,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:27:30,|,NaN,NaN,0.665170013904572,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:32:30,|,NaN,NaN,0.550773322582245,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:37:30,|,NaN,NaN,0.481423318386078,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:42:30,|,NaN,NaN,0.458656668663025,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:47:30,|,NaN,NaN,0.610746920108795,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:52:30,|,NaN,NaN,0.603476643562317,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:57:30,|,NaN,NaN,0.783479988574982,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:02:30,|,NaN,NaN,0.602326691150665,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
