,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/18/2018,7:04:57,0.018,7:04:57,0.014,7:04:57,4.97,7:04:57,4.547,7:04:57,4.127,7:04:57,4.26,7:04:57,0,7:04:57,0.017
10/18/2018,7:04:58,0.016,7:04:58,0.013,7:04:58,5.18,7:04:58,4.659,7:04:58,4.129,7:04:58,4.24,7:04:58,0,7:04:58,0.016
10/18/2018,7:04:59,0.018,7:04:59,0.014,7:04:59,5.31,7:04:59,4.398,7:04:59,3.934,7:04:59,4.2,7:04:59,0,7:04:59,0.016
10/18/2018,7:05:00,0.018,7:05:00,0.014,7:05:00,5.18,7:05:00,4.598,7:05:00,4.088,7:05:00,4.2,7:05:00,0,7:05:00,0.017
10/18/2018,7:05:01,0.015,7:05:01,0.014,7:05:01,4.57,7:05:01,4.441,7:05:01,4.101,7:05:01,4.28,7:05:01,0,7:05:01,0.018
10/18/2018,7:05:02,0.015,7:05:02,0.014,7:05:02,4.22,7:05:02,4.237,7:05:02,4.068,7:05:02,4.34,7:05:02,0,7:05:02,0.018
10/18/2018,7:05:03,0.016,7:05:03,0.014,7:05:03,4.2,7:05:03,4.794,7:05:03,4.114,7:05:03,4.37,7:05:03,0,7:05:03,0.019
10/18/2018,7:05:04,0.015,7:05:04,0.013,7:05:04,4.28,7:05:04,4.606,7:05:04,4.081,7:05:04,4.43,7:05:04,0,7:05:04,0.019
10/18/2018,7:05:05,0.014,7:05:05,0.013,7:05:05,4.16,7:05:05,4.471,7:05:05,3.956,7:05:05,4.41,7:05:05,0,7:05:05,0.017
10/18/2018,7:05:06,0.014,7:05:06,0.014,7:05:06,3.72,7:05:06,4.238,7:05:06,4.04,7:05:06,4.4,7:05:06,0,7:05:06,0.017
10/18/2018,7:05:07,0.015,7:05:07,0.014,7:05:07,3.47,7:05:07,4.249,7:05:07,4.042,7:05:07,4.41,7:05:07,0,7:05:07,0.018
10/18/2018,7:05:08,0.015,7:05:08,0.014,7:05:08,3.31,7:05:08,4.549,7:05:08,4.037,7:05:08,4.36,7:05:08,0,7:05:08,0.015
10/18/2018,7:05:09,0.014,7:05:09,0.013,7:05:09,3.14,7:05:09,4.404,7:05:09,4.068,7:05:09,4.38,7:05:09,0,7:05:09,0.015
10/18/2018,7:05:10,0.013,7:05:10,0.013,7:05:10,3.19,7:05:10,4.684,7:05:10,4.088,7:05:10,4.39,7:05:10,0,7:05:10,0.019
10/18/2018,7:05:11,0.014,7:05:11,0.013,7:05:11,3.33,7:05:11,4.649,7:05:11,4.092,7:05:11,4.4,7:05:11,0,7:05:11,0.02
10/18/2018,7:05:12,0.015,7:05:12,0.013,7:05:12,3.48,7:05:12,4.876,7:05:12,4.109,7:05:12,4.34,7:05:12,0,7:05:12,0.017
10/18/2018,7:05:13,0.013,7:05:13,0.014,7:05:13,3.55,7:05:13,4.817,7:05:13,4.364,7:05:13,4.31,7:05:13,0,7:05:13,0.016
10/18/2018,7:05:14,0.012,7:05:14,0.014,7:05:14,3.74,7:05:14,5.056,7:05:14,3.93,7:05:14,4.31,7:05:14,0,7:05:14,0.017
10/18/2018,7:05:15,0.014,7:05:15,0.013,7:05:15,3.9,7:05:15,5.098,7:05:15,4.364,7:05:15,4.24,7:05:15,0,7:05:15,0.018
10/18/2018,7:05:16,0.018,7:05:16,0.013,7:05:16,3.91,7:05:16,5.464,7:05:16,4.289,7:05:16,4.2,7:05:16,0,7:05:16,0.02
10/18/2018,7:05:17,0.016,7:05:17,0.013,7:05:17,3.83,7:05:17,5.342,7:05:17,4.348,7:05:17,4.21,7:05:17,0,7:05:17,0.02
10/18/2018,7:05:18,0.011,7:05:18,0.014,7:05:18,3.92,7:05:18,5.405,7:05:18,4.92,7:05:18,4.15,7:05:18,0,7:05:18,0.018
10/18/2018,7:05:19,0.012,7:05:19,0.014,7:05:19,4.21,7:05:19,5.38,7:05:19,4.682,7:05:19,4.19,7:05:19,0,7:05:19,0.017
10/18/2018,7:05:20,0.011,7:05:20,0.013,7:05:20,4.4,7:05:20,5.068,7:05:20,4.703,7:05:20,4.3,7:05:20,0,7:05:20,0.016
10/18/2018,7:05:21,0.009,7:05:21,0.013,7:05:21,4.55,7:05:21,5.058,7:05:21,4.526,7:05:21,4.3,7:05:21,0,7:05:21,0.017
10/18/2018,7:05:22,0.01,7:05:22,0.014,7:05:22,4.57,7:05:22,4.982,7:05:22,4.272,7:05:22,4.28,7:05:22,0,7:05:22,0.017
10/18/2018,7:05:23,0.011,7:05:23,0.014,7:05:23,4.45,7:05:23,4.949,7:05:23,4.583,7:05:23,4.23,7:05:23,0,7:05:23,0.016
10/18/2018,7:05:24,0.009,7:05:24,0.013,7:05:24,4.12,7:05:24,4.939,7:05:24,4.202,7:05:24,4.21,7:05:24,0,7:05:24,0.016
10/18/2018,7:05:25,0.009,7:05:25,0.014,7:05:25,2.82,7:05:25,4.796,7:05:25,4.189,7:05:25,4.18,7:05:25,0,7:05:25,0.016
10/18/2018,7:05:26,0.01,7:05:26,0.013,7:05:26,2.07,7:05:26,5.066,7:05:26,4.232,7:05:26,4.2,7:05:26,0,7:05:26,0.016
10/18/2018,7:05:27,0.009,7:05:27,0.014,7:05:27,1.84,7:05:27,5.076,7:05:27,4.434,7:05:27,4.22,7:05:27,0,7:05:27,0.015
10/18/2018,7:05:28,0.009,7:05:28,0.014,7:05:28,1.52,7:05:28,5.119,7:05:28,4.302,7:05:28,4.28,7:05:28,0,7:05:28,0.016
10/18/2018,7:05:29,0.009,7:05:29,0.014,7:05:29,1.84,7:05:29,5.272,7:05:29,4.088,7:05:29,4.32,7:05:29,0,7:05:29,0.016
10/18/2018,7:05:30,0.008,7:05:30,0.013,7:05:30,2.55,7:05:30,5.501,7:05:30,4.156,7:05:30,4.32,7:05:30,0,7:05:30,0.02
10/18/2018,7:05:31,0.008,7:05:31,0.013,7:05:31,2.96,7:05:31,5.46,7:05:31,4.199,7:05:31,4.33,7:05:31,0,7:05:31,0.021
10/18/2018,7:05:32,0.009,7:05:32,0.014,7:05:32,2.85,7:05:32,5.262,7:05:32,4.237,7:05:32,4.43,7:05:32,0,7:05:32,0.017
10/18/2018,7:05:33,0.01,7:05:33,0.014,7:05:33,2.97,7:05:33,5.231,7:05:33,4.197,7:05:33,4.52,7:05:33,0,7:05:33,0.017
10/18/2018,7:05:34,0.008,7:05:34,0.014,7:05:34,3.41,7:05:34,5.201,7:05:34,4.215,7:05:34,4.55,7:05:34,0,7:05:34,0.017
10/18/2018,7:05:35,0.009,7:05:35,0.014,7:05:35,3.62,7:05:35,5.425,7:05:35,4.657,7:05:35,4.67,7:05:35,0,7:05:35,0.017
10/18/2018,7:05:36,0.008,7:05:36,0.014,7:05:36,3.83,7:05:36,5.421,7:05:36,4.53,7:05:36,4.75,7:05:36,0,7:05:36,0.016
10/18/2018,7:05:37,0.008,7:05:37,0.014,7:05:37,4.03,7:05:37,5.244,7:05:37,4.337,7:05:37,4.78,7:05:37,0,7:05:37,0.017
10/18/2018,7:05:38,0.01,7:05:38,0.015,7:05:38,4.13,7:05:38,5.305,7:05:38,4.094,7:05:38,4.67,7:05:38,0,7:05:38,0.018
10/18/2018,7:05:39,0.009,7:05:39,0.016,7:05:39,3.44,7:05:39,5.499,7:05:39,3.811,7:05:39,4.54,7:05:39,0,7:05:39,0.016
10/18/2018,7:05:40,0.009,7:05:40,0.015,7:05:40,2.1,7:05:40,5.584,7:05:40,3.697,7:05:40,4.63,7:05:40,0,7:05:40,0.017
10/18/2018,7:05:41,0.008,7:05:41,0.014,7:05:41,2.2,7:05:41,5.746,7:05:41,3.772,7:05:41,4.72,7:05:41,0,7:05:41,0.016
10/18/2018,7:05:42,0.009,7:05:42,0.015,7:05:42,2.25,7:05:42,6.267,7:05:42,3.982,7:05:42,4.79,7:05:42,0,7:05:42,0.016
10/18/2018,7:05:43,0.008,7:05:43,0.015,7:05:43,1.87,7:05:43,5.836,7:05:43,3.969,7:05:43,4.8,7:05:43,0,7:05:43,0.017
10/18/2018,7:05:44,0.008,7:05:44,0.013,7:05:44,1.83,7:05:44,5.633,7:05:44,3.77,7:05:44,4.83,7:05:44,0,7:05:44,0.02
10/18/2018,7:05:45,0.008,7:05:45,0.013,7:05:45,1.74,7:05:45,5.587,7:05:45,4.189,7:05:45,4.82,7:05:45,0,7:05:45,0.02
10/18/2018,7:05:46,0.008,7:05:46,0.014,7:05:46,1.49,7:05:46,5.156,7:05:46,3.755,7:05:46,4.82,7:05:46,0,7:05:46,0.017
10/18/2018,7:05:47,0.008,7:05:47,0.014,7:05:47,2.03,7:05:47,5.409,7:05:47,3.932,7:05:47,4.83,7:05:47,0,7:05:47,0.016
10/18/2018,7:05:48,0.007,7:05:48,0.014,7:05:48,2.52,7:05:48,5.284,7:05:48,4.147,7:05:48,4.84,7:05:48,0,7:05:48,0.018
10/18/2018,7:05:49,0.008,7:05:49,0.013,7:05:49,2.73,7:05:49,5.207,7:05:49,4.484,7:05:49,4.86,7:05:49,0,7:05:49,0.017
10/18/2018,7:05:50,0.009,7:05:50,0.013,7:05:50,2.88,7:05:50,5.442,7:05:50,4.642,7:05:50,4.86,7:05:50,0,7:05:50,0.017
10/18/2018,7:05:51,0.007,7:05:51,0.014,7:05:51,3.09,7:05:51,5.331,7:05:51,4.394,7:05:51,4.86,7:05:51,0,7:05:51,0.017
10/18/2018,7:05:52,0.008,7:05:52,0.013,7:05:52,3.25,7:05:52,5.589,7:05:52,4.736,7:05:52,4.87,7:05:52,0,7:05:52,0.019
10/18/2018,7:05:53,0.011,7:05:53,0.013,7:05:53,3.25,7:05:53,5.597,7:05:53,4.603,7:05:53,4.85,7:05:53,0,7:05:53,0.02
10/18/2018,7:05:54,0.01,7:05:54,0.013,7:05:54,3.35,7:05:54,5.521,7:05:54,4.364,7:05:54,4.84,7:05:54,0,7:05:54,0.018
10/18/2018,7:05:55,0.009,7:05:55,0.014,7:05:55,3.43,7:05:55,5.429,7:05:55,4.69,7:05:55,4.82,7:05:55,0,7:05:55,0.017
10/18/2018,7:05:56,0.011,7:05:56,0.013,7:05:56,3.37,7:05:56,5.75,7:05:56,4.563,7:05:56,4.83,7:05:56,0,7:05:56,0.015
10/18/2018,7:05:57,0.009,7:05:57,0.013,7:05:57,3.52,7:05:57,5.627,7:05:57,5.159,7:05:57,4.83,7:05:57,0,7:05:57,0.016
10/18/2018,7:05:58,0.01,7:05:58,0.014,7:05:58,3.72,7:05:58,5.429,7:05:58,5.249,7:05:58,4.72,7:05:58,0,7:05:58,0.017
10/18/2018,7:05:59,0.01,7:05:59,0.014,7:05:59,3.69,7:05:59,5.409,7:05:59,5.166,7:05:59,4.6,7:05:59,0,7:05:59,0.017
10/18/2018,7:06:00,0.009,7:06:00,0.014,7:06:00,3.93,7:06:00,5.372,7:06:00,4.99,7:06:00,4.63,7:06:00,0,7:06:00,0.017
10/18/2018,7:06:01,0.011,7:06:01,0.014,7:06:01,4.27,7:06:01,5.489,7:06:01,4.57,7:06:01,4.65,7:06:01,0,7:06:01,0.017
10/18/2018,7:06:02,0.011,7:06:02,0.014,7:06:02,4.22,7:06:02,5.344,7:06:02,4.572,7:06:02,4.7,7:06:02,0,7:06:02,0.017
10/18/2018,7:06:03,0.009,7:06:03,0.013,7:06:03,3.99,7:06:03,5.315,7:06:03,4.594,7:06:03,4.78,7:06:03,0,7:06:03,0.018
10/18/2018,7:06:04,0.01,7:06:04,0.013,7:06:04,3.91,7:06:04,5.333,7:06:04,4.447,7:06:04,4.86,7:06:04,0,7:06:04,0.018
10/18/2018,7:06:05,0.009,7:06:05,0.014,7:06:05,3.9,7:06:05,5.482,7:06:05,4.57,7:06:05,4.91,7:06:05,0,7:06:05,0.018
10/18/2018,7:06:06,0.008,7:06:06,0.013,7:06:06,4.03,7:06:06,5.601,7:06:06,4.852,7:06:06,4.92,7:06:06,0,7:06:06,0.017
10/18/2018,7:06:07,0.009,7:06:07,0.014,7:06:07,4.3,7:06:07,5.646,7:06:07,4.848,7:06:07,4.77,7:06:07,0,7:06:07,0.018
10/18/2018,7:06:08,0.011,7:06:08,0.014,7:06:08,4.42,7:06:08,5.607,7:06:08,4.605,7:06:08,4.77,7:06:08,0,7:06:08,0.016
10/18/2018,7:06:09,0.01,7:06:09,0.014,7:06:09,4.38,7:06:09,5.339,7:06:09,4.578,7:06:09,4.8,7:06:09,0,7:06:09,0.018
10/18/2018,7:06:10,0.008,7:06:10,0.013,7:06:10,4.61,7:06:10,5.286,7:06:10,4.361,7:06:10,4.81,7:06:10,0,7:06:10,0.017
10/18/2018,7:06:11,0.008,7:06:11,0.014,7:06:11,4.85,7:06:11,5.268,7:06:11,4.239,7:06:11,4.83,7:06:11,0,7:06:11,0.019
10/18/2018,7:06:12,0.009,7:06:12,0.015,7:06:12,5.06,7:06:12,5.219,7:06:12,4.307,7:06:12,4.8,7:06:12,0,7:06:12,0.017
10/18/2018,7:06:13,0.009,7:06:13,0.014,7:06:13,5.08,7:06:13,5.523,7:06:13,4.263,7:06:13,4.83,7:06:13,0,7:06:13,0.016
10/18/2018,7:06:14,0.008,7:06:14,0.014,7:06:14,4.87,7:06:14,5.477,7:06:14,4.237,7:06:14,4.84,7:06:14,0,7:06:14,0.017
10/18/2018,7:06:15,0.008,7:06:15,0.015,7:06:15,4.61,7:06:15,5.425,7:06:15,4.342,7:06:15,4.79,7:06:15,0,7:06:15,0.016
10/18/2018,7:06:16,0.008,7:06:16,0.015,7:06:16,4.89,7:06:16,5.38,7:06:16,4.155,7:06:16,4.67,7:06:16,0,7:06:16,0.016
10/18/2018,7:06:17,0.008,7:06:17,0.014,7:06:17,5.45,7:06:17,5.342,7:06:17,4.173,7:06:17,4.59,7:06:17,0,7:06:17,0.017
10/18/2018,7:06:18,0.009,7:06:18,0.014,7:06:18,5.75,7:06:18,5.319,7:06:18,4.311,7:06:18,4.61,7:06:18,0,7:06:18,0.017
10/18/2018,7:06:19,0.01,7:06:19,0.013,7:06:19,5.92,7:06:19,5.207,7:06:19,4.298,7:06:19,4.63,7:06:19,0,7:06:19,0.02
10/18/2018,7:06:20,0.011,7:06:20,0.014,7:06:20,6,7:06:20,5.239,7:06:20,4.215,7:06:20,4.68,7:06:20,0,7:06:20,0.019
10/18/2018,7:06:21,0.011,7:06:21,0.014,7:06:21,6.06,7:06:21,5.427,7:06:21,4.147,7:06:21,4.73,7:06:21,0,7:06:21,0.016
10/18/2018,7:06:22,0.011,7:06:22,0.014,7:06:22,6.24,7:06:22,5.37,7:06:22,4.125,7:06:22,4.74,7:06:22,0,7:06:22,0.018
10/18/2018,7:06:23,0.008,7:06:23,0.014,7:06:23,6.27,7:06:23,5.511,7:06:23,4.412,7:06:23,4.76,7:06:23,0,7:06:23,0.017
10/18/2018,7:06:24,0.007,7:06:24,0.014,7:06:24,6.25,7:06:24,5.503,7:06:24,4.225,7:06:24,4.76,7:06:24,0,7:06:24,0.017
10/18/2018,7:06:25,0.007,7:06:25,0.014,7:06:25,6.35,7:06:25,5.607,7:06:25,4.237,7:06:25,4.74,7:06:25,0,7:06:25,0.016
10/18/2018,7:06:26,0.01,7:06:26,0.014,7:06:26,6.33,7:06:26,5.775,7:06:26,4.079,7:06:26,4.68,7:06:26,0,7:06:26,0.016
10/18/2018,7:06:27,0.011,7:06:27,0.014,7:06:27,6.35,7:06:27,5.769,7:06:27,4.123,7:06:27,4.64,7:06:27,0,7:06:27,0.016
10/18/2018,7:06:28,0.01,7:06:28,0.014,7:06:28,6.49,7:06:28,5.591,7:06:28,4.103,7:06:28,4.61,7:06:28,0,7:06:28,0.017
10/18/2018,7:06:29,0.007,7:06:29,0.014,7:06:29,6.59,7:06:29,5.342,7:06:29,4.232,7:06:29,4.58,7:06:29,0,7:06:29,0.016
10/18/2018,7:06:30,0.008,7:06:30,0.014,7:06:30,6.52,7:06:30,5.325,7:06:30,4.221,7:06:30,4.55,7:06:30,0,7:06:30,0.017
10/18/2018,7:06:31,0.009,7:06:31,0.014,7:06:31,6.75,7:06:31,5.327,7:06:31,4.085,7:06:31,4.52,7:06:31,0,7:06:31,0.019
10/18/2018,7:06:32,0.008,7:06:32,0.014,7:06:32,7.13,7:06:32,5.566,7:06:32,4.25,7:06:32,4.49,7:06:32,0,7:06:32,0.018
10/18/2018,7:06:33,0.008,7:06:33,0.014,7:06:33,7.32,7:06:33,5.546,7:06:33,4.381,7:06:33,4.39,7:06:33,0,7:06:33,0.016
10/18/2018,7:06:34,0.007,7:06:34,0.014,7:06:34,6.81,7:06:34,5.37,7:06:34,4.48,7:06:34,4.37,7:06:34,0,7:06:34,0.016
10/18/2018,7:06:35,0.008,7:06:35,0.013,7:06:35,6.45,7:06:35,5.378,7:06:35,4.296,7:06:35,4.45,7:06:35,0,7:06:35,0.015
10/18/2018,7:06:36,0.009,7:06:36,0.014,7:06:36,6.44,7:06:36,5.209,7:06:36,4.307,7:06:36,4.43,7:06:36,0,7:06:36,0.016
10/18/2018,7:06:37,0.008,7:06:37,0.014,7:06:37,6.3,7:06:37,5.146,7:06:37,4.296,7:06:37,4.45,7:06:37,0,7:06:37,0.018
10/18/2018,7:06:38,0.008,7:06:38,0.014,7:06:38,6.76,7:06:38,5.201,7:06:38,4.206,7:06:38,4.47,7:06:38,0,7:06:38,0.021
10/18/2018,7:06:39,0.009,7:06:39,0.014,7:06:39,7.35,7:06:39,5.346,7:06:39,4.153,7:06:39,4.36,7:06:39,0,7:06:39,0.019
10/18/2018,7:06:40,0.008,7:06:40,0.013,7:06:40,7,7:06:40,5.362,7:06:40,4.162,7:06:40,4.26,7:06:40,0,7:06:40,0.016
10/18/2018,7:06:41,0.008,7:06:41,0.014,7:06:41,6.36,7:06:41,5.409,7:06:41,4.101,7:06:41,4.2,7:06:41,0,7:06:41,0.016
10/18/2018,7:06:42,0.008,7:06:42,0.014,7:06:42,5.36,7:06:42,5.378,7:06:42,4.151,7:06:42,4.12,7:06:42,0,7:06:42,0.016
10/18/2018,7:06:43,0.009,7:06:43,0.014,7:06:43,3.67,7:06:43,5.325,7:06:43,4.123,7:06:43,4.09,7:06:43,0,7:06:43,0.019
10/18/2018,7:06:44,0.009,7:06:44,0.014,7:06:44,2.39,7:06:44,5.517,7:06:44,4,7:06:44,4.02,7:06:44,0,7:06:44,0.02
10/18/2018,7:06:45,0.01,7:06:45,0.015,7:06:45,1.74,7:06:45,5.413,7:06:45,3.987,7:06:45,3.99,7:06:45,0,7:06:45,0.015
10/18/2018,7:06:46,0.013,7:06:46,0.015,7:06:46,1.8,7:06:46,5.138,7:06:46,4.098,7:06:46,4.01,7:06:46,0,7:06:46,0.018
10/18/2018,7:06:47,0.012,7:06:47,0.014,7:06:47,1.89,7:06:47,5.315,7:06:47,4.065,7:06:47,4.1,7:06:47,0,7:06:47,0.018
10/18/2018,7:06:48,0.008,7:06:48,0.013,7:06:48,1.98,7:06:48,5.223,7:06:48,4.057,7:06:48,4.1,7:06:48,0,7:06:48,0.017
10/18/2018,7:06:49,0.009,7:06:49,0.014,7:06:49,1.45,7:06:49,5.242,7:06:49,4.228,7:06:49,4.08,7:06:49,0,7:06:49,0.018
10/18/2018,7:06:50,0.009,7:06:50,0.014,7:06:50,0.811,7:06:50,5.172,7:06:50,4.028,7:06:50,4.01,7:06:50,0,7:06:50,0.016
10/18/2018,7:06:51,0.009,7:06:51,0.014,7:06:51,0.932,7:06:51,5.266,7:06:51,4.05,7:06:51,3.99,7:06:51,0,7:06:51,0.017
10/18/2018,7:06:52,0.008,7:06:52,0.014,7:06:52,1.18,7:06:52,5.352,7:06:52,4.081,7:06:52,3.98,7:06:52,0,7:06:52,0.018
10/18/2018,7:06:53,0.007,7:06:53,0.014,7:06:53,1.5,7:06:53,5.272,7:06:53,4.043,7:06:53,3.99,7:06:53,0,7:06:53,0.017
10/18/2018,7:06:54,0.008,7:06:54,0.014,7:06:54,1.77,7:06:54,5.313,7:06:54,3.956,7:06:54,4,7:06:54,0,7:06:54,0.017
10/18/2018,7:06:55,0.008,7:06:55,0.014,7:06:55,1.82,7:06:55,5.309,7:06:55,3.967,7:06:55,3.99,7:06:55,0,7:06:55,0.017
10/18/2018,7:06:56,0.009,7:06:56,0.014,7:06:56,1.61,7:06:56,5.262,7:06:56,4.017,7:06:56,4.01,7:06:56,0,7:06:56,0.018
10/18/2018,7:06:57,0.008,7:06:57,0.014,7:06:57,1.21,7:06:57,5.166,7:06:57,3.98,7:06:57,4.05,7:06:57,0,7:06:57,0.021
10/18/2018,7:06:58,0.008,7:06:58,0.014,7:06:58,1.11,7:06:58,5.129,7:06:58,4.033,7:06:58,4.05,7:06:58,0,7:06:58,0.017
10/18/2018,7:06:59,0.008,7:06:59,0.014,7:06:59,1.13,7:06:59,5.297,7:06:59,4.03,7:06:59,3.98,7:06:59,0,7:06:59,0.017
10/18/2018,7:07:00,0.009,7:07:00,0.014,7:07:00,1.33,7:07:00,5.168,7:07:00,4.026,7:07:00,4.02,7:07:00,0,7:07:00,0.018
10/18/2018,7:07:01,0.007,7:07:01,0.014,7:07:01,1.37,7:07:01,5.381,7:07:01,3.973,7:07:01,4.06,7:07:01,0,7:07:01,0.017
10/18/2018,7:07:02,0.007,7:07:02,0.014,7:07:02,1.36,7:07:02,5.413,7:07:02,4.024,7:07:02,4.11,7:07:02,0,7:07:02,0.018
10/18/2018,7:07:03,0.008,7:07:03,0.014,7:07:03,1.54,7:07:03,5.401,7:07:03,4.074,7:07:03,4.1,7:07:03,0,7:07:03,0.02
10/18/2018,7:07:04,0.007,7:07:04,0.014,7:07:04,1.67,7:07:04,5.313,7:07:04,4.121,7:07:04,3.99,7:07:04,0,7:07:04,0.018
10/18/2018,7:07:05,0.008,7:07:05,0.013,7:07:05,1.58,7:07:05,5.952,7:07:05,4.112,7:07:05,3.97,7:07:05,0,7:07:05,0.018
10/18/2018,7:07:06,0.008,7:07:06,0.014,7:07:06,1.34,7:07:06,6.183,7:07:06,4.132,7:07:06,3.98,7:07:06,0,7:07:06,0.019
10/18/2018,7:07:07,0.007,7:07:07,0.014,7:07:07,1.16,7:07:07,6.365,7:07:07,4.223,7:07:07,3.95,7:07:07,0,7:07:07,0.018
10/18/2018,7:07:08,0.008,7:07:08,0.014,7:07:08,1.18,7:07:08,6.142,7:07:08,4.212,7:07:08,3.96,7:07:08,0,7:07:08,0.017
10/18/2018,7:07:09,0.008,7:07:09,0.014,7:07:09,1.41,7:07:09,6.238,7:07:09,4.322,7:07:09,3.96,7:07:09,0,7:07:09,0.019
10/18/2018,7:07:10,0.008,7:07:10,0.014,7:07:10,1.73,7:07:10,5.709,7:07:10,4.256,7:07:10,3.97,7:07:10,0,7:07:10,0.019
10/18/2018,7:07:11,0.008,7:07:11,0.014,7:07:11,2.11,7:07:11,5.758,7:07:11,4.261,7:07:11,3.97,7:07:11,0,7:07:11,0.019
10/18/2018,7:07:12,0.011,7:07:12,0.014,7:07:12,2.08,7:07:12,5.681,7:07:12,4.171,7:07:12,4.02,7:07:12,0,7:07:12,0.016
10/18/2018,7:07:13,0.039,7:07:13,0.014,7:07:13,2.02,7:07:13,5.487,7:07:13,4.05,7:07:13,4.01,7:07:13,0,7:07:13,0.016
10/18/2018,7:07:14,0.08,7:07:14,0.014,7:07:14,2.08,7:07:14,5.646,7:07:14,4.177,7:07:14,4,7:07:14,0,7:07:14,0.017
10/18/2018,7:07:15,0.092,7:07:15,0.018,7:07:15,2.11,7:07:15,6.245,7:07:15,4.215,7:07:15,4.07,7:07:15,0,7:07:15,0.016
10/18/2018,7:07:16,0.11,7:07:16,0.021,7:07:16,2.17,7:07:16,6.085,7:07:16,3.993,7:07:16,4.05,7:07:16,0,7:07:16,0.015
10/18/2018,7:07:17,0.114,7:07:17,0.017,7:07:17,2.3,7:07:17,6.24,7:07:17,4.017,7:07:17,4.03,7:07:17,0,7:07:17,0.016
10/18/2018,7:07:18,0.094,7:07:18,0.031,7:07:18,2.56,7:07:18,5.893,7:07:18,4.022,7:07:18,4.06,7:07:18,0,7:07:18,0.017
10/18/2018,7:07:19,0.072,7:07:19,0.049,7:07:19,2.68,7:07:19,5.707,7:07:19,4.107,7:07:19,4.13,7:07:19,0,7:07:19,0.018
10/18/2018,7:07:20,0.078,7:07:20,0.046,7:07:20,2.64,7:07:20,5.86,7:07:20,4.055,7:07:20,4.19,7:07:20,0,7:07:20,0.016
10/18/2018,7:07:21,0.1,7:07:21,0.037,7:07:21,2.71,7:07:21,5.905,7:07:21,3.914,7:07:21,4.21,7:07:21,0,7:07:21,0.018
10/18/2018,7:07:22,0.123,7:07:22,0.031,7:07:22,2.66,7:07:22,6.075,7:07:22,3.908,7:07:22,4.11,7:07:22,0,7:07:22,0.019
10/18/2018,7:07:23,0.14,7:07:23,0.024,7:07:23,2.62,7:07:23,6.155,7:07:23,4,7:07:23,4.16,7:07:23,0,7:07:23,0.017
10/18/2018,7:07:24,0.106,7:07:24,0.022,7:07:24,2.62,7:07:24,6.059,7:07:24,4.006,7:07:24,4.21,7:07:24,0,7:07:24,0.016
10/18/2018,7:07:25,0.055,7:07:25,0.023,7:07:25,2.61,7:07:25,5.781,7:07:25,4.017,7:07:25,4.28,7:07:25,0,7:07:25,0.017
10/18/2018,7:07:26,0.054,7:07:26,0.023,7:07:26,2.55,7:07:26,6.042,7:07:26,4.09,7:07:26,4.32,7:07:26,0,7:07:26,0.017
10/18/2018,7:07:27,0.076,7:07:27,0.021,7:07:27,2.46,7:07:27,5.746,7:07:27,4.142,7:07:27,4.29,7:07:27,0,7:07:27,0.018
10/18/2018,7:07:28,0.078,7:07:28,0.019,7:07:28,2.56,7:07:28,5.248,7:07:28,4.111,7:07:28,4.21,7:07:28,0,7:07:28,0.018
10/18/2018,7:07:29,0.081,7:07:29,0.018,7:07:29,2.83,7:07:29,4.939,7:07:29,4.127,7:07:29,4.19,7:07:29,0,7:07:29,0.016
10/18/2018,7:07:30,0.102,7:07:30,0.018,7:07:30,3.14,7:07:30,4.666,7:07:30,4.098,7:07:30,4.2,7:07:30,0,7:07:30,0.016
10/18/2018,7:07:31,0.151,7:07:31,0.017,7:07:31,3.3,7:07:31,4.306,7:07:31,3.943,7:07:31,4.22,7:07:31,0,7:07:31,0.016
10/18/2018,7:07:32,0.176,7:07:32,0.017,7:07:32,3.43,7:07:32,4.274,7:07:32,3.984,7:07:32,4.25,7:07:32,0,7:07:32,0.018
10/18/2018,7:07:33,0.212,7:07:33,0.016,7:07:33,3.49,7:07:33,4.222,7:07:33,3.993,7:07:33,4.25,7:07:33,0,7:07:33,0.016
10/18/2018,7:07:34,0.243,7:07:34,0.016,7:07:34,3.52,7:07:34,3.941,7:07:34,4.011,7:07:34,4.27,7:07:34,0,7:07:34,0.016
10/18/2018,7:07:35,0.227,7:07:35,0.015,7:07:35,3.66,7:07:35,4.053,7:07:35,4.017,7:07:35,4.29,7:07:35,0,7:07:35,0.019
10/18/2018,7:07:36,0.19,7:07:36,0.016,7:07:36,3.75,7:07:36,3.857,7:07:36,4.144,7:07:36,4.33,7:07:36,0,7:07:36,0.02
10/18/2018,7:07:37,0.166,7:07:37,0.016,7:07:37,3.77,7:07:37,3.808,7:07:37,4.261,7:07:37,4.34,7:07:37,0,7:07:37,0.017
10/18/2018,7:07:38,0.154,7:07:38,0.015,7:07:38,3.7,7:07:38,3.73,7:07:38,4.052,7:07:38,4.32,7:07:38,0,7:07:38,0.018
10/18/2018,7:07:39,0.156,7:07:39,0.015,7:07:39,3.62,7:07:39,3.643,7:07:39,4.171,7:07:39,4.32,7:07:39,0,7:07:39,0.016
10/18/2018,7:07:40,0.184,7:07:40,0.015,7:07:40,3.7,7:07:40,3.444,7:07:40,4.394,7:07:40,4.29,7:07:40,0,7:07:40,0.021
