,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5,
10/12/2018,4:56:48,261,4:56:48,400,4:56:48,0.013,4:56:48,,4:56:48,-0.141,4:56:48,0.01,4:56:48,0.011,4:56:48,0,
10/12/2018,4:56:49,174,4:56:49,400,4:56:49,0.013,4:56:49,,4:56:49,-0.138,4:56:49,0.011,4:56:49,0.011,4:56:49,0,
10/12/2018,4:56:50,144,4:56:50,400,4:56:50,0.012,4:56:50,,4:56:50,-0.143,4:56:50,0.011,4:56:50,0.012,4:56:50,0,
10/12/2018,4:56:51,152,4:56:51,333,4:56:51,0.013,4:56:51,,4:56:51,-0.143,4:56:51,0.01,4:56:51,0.013,4:56:51,0,
10/12/2018,4:56:52,188,4:56:52,244,4:56:52,0.013,4:56:52,,4:56:52,-0.149,4:56:52,0.011,4:56:52,0.014,4:56:52,0,
10/12/2018,4:56:53,215,4:56:53,367,4:56:53,0.013,4:56:53,,4:56:53,-0.15,4:56:53,0.011,4:56:53,0.015,4:56:53,0,
10/12/2018,4:56:54,170,4:56:54,281,4:56:54,0.013,4:56:54,,4:56:54,-0.15,4:56:54,0.011,4:56:54,0.012,4:56:54,0,
10/12/2018,4:56:55,150,4:56:55,276,4:56:55,0.016,4:56:55,,4:56:55,-0.152,4:56:55,0.01,4:56:55,0.012,4:56:55,0,
10/12/2018,4:56:56,180,4:56:56,251,4:56:56,0.017,4:56:56,,4:56:56,-0.149,4:56:56,0.01,4:56:56,0.013,4:56:56,0,
10/12/2018,4:56:57,189,4:56:57,212,4:56:57,0.013,4:56:57,,4:56:57,-0.147,4:56:57,0.011,4:56:57,0.012,4:56:57,0,
10/12/2018,4:56:58,146,4:56:58,336,4:56:58,0.013,4:56:58,,4:56:58,-0.15,4:56:58,0.01,4:56:58,0.011,4:56:58,0,
10/12/2018,4:56:59,102,4:56:59,168,4:56:59,0.014,4:56:59,,4:56:59,-0.15,4:56:59,0.012,4:56:59,0.011,4:56:59,0,
10/12/2018,4:57:00,85.7,4:57:00,103,4:57:00,0.013,4:57:00,,4:57:00,-0.148,4:57:00,0.015,4:57:00,0.012,4:57:00,0,
10/12/2018,4:57:01,81.3,4:57:01,96,4:57:01,0.013,4:57:01,,4:57:01,-0.15,4:57:01,0.014,4:57:01,0.012,4:57:01,0,
10/12/2018,4:57:02,78.2,4:57:02,80.8,4:57:02,0.013,4:57:02,,4:57:02,-0.15,4:57:02,0.011,4:57:02,0.012,4:57:02,0,
10/12/2018,4:57:03,69.3,4:57:03,74.8,4:57:03,0.013,4:57:03,,4:57:03,-0.147,4:57:03,0.011,4:57:03,0.012,4:57:03,0,
10/12/2018,4:57:04,57.5,4:57:04,66.6,4:57:04,0.013,4:57:04,,4:57:04,-0.148,4:57:04,0.011,4:57:04,0.012,4:57:04,0,
10/12/2018,4:57:05,47.8,4:57:05,60.6,4:57:05,0.013,4:57:05,,4:57:05,-0.149,4:57:05,0.011,4:57:05,0.013,4:57:05,0,
10/12/2018,4:57:06,61,4:57:06,50.6,4:57:06,0.013,4:57:06,,4:57:06,-0.151,4:57:06,0.01,4:57:06,0.012,4:57:06,0,
10/12/2018,4:57:07,71.8,4:57:07,46.1,4:57:07,0.014,4:57:07,,4:57:07,-0.149,4:57:07,0.01,4:57:07,0.012,4:57:07,0,
10/12/2018,4:57:08,107,4:57:08,45.4,4:57:08,0.014,4:57:08,,4:57:08,-0.148,4:57:08,0.01,4:57:08,0.013,4:57:08,0,
10/12/2018,4:57:09,145,4:57:09,69.1,4:57:09,0.012,4:57:09,,4:57:09,-0.146,4:57:09,0.01,4:57:09,0.012,4:57:09,0,
10/12/2018,4:57:10,117,4:57:10,33.3,4:57:10,0.013,4:57:10,,4:57:10,-0.148,4:57:10,0.01,4:57:10,0.012,4:57:10,0,
10/12/2018,4:57:11,85.5,4:57:11,31.1,4:57:11,0.014,4:57:11,,4:57:11,-0.146,4:57:11,0.01,4:57:11,0.011,4:57:11,0,
10/12/2018,4:57:12,47.9,4:57:12,28.2,4:57:12,0.014,4:57:12,,4:57:12,-0.151,4:57:12,0.012,4:57:12,0.012,4:57:12,0,
10/12/2018,4:57:13,50.2,4:57:13,24.9,4:57:13,0.013,4:57:13,,4:57:13,-0.15,4:57:13,0.012,4:57:13,0.012,4:57:13,0,
10/12/2018,4:57:14,85.6,4:57:14,20.8,4:57:14,0.013,4:57:14,,4:57:14,-0.147,4:57:14,0.011,4:57:14,0.012,4:57:14,0,
10/12/2018,4:57:15,109,4:57:15,17.9,4:57:15,0.013,4:57:15,,4:57:15,-0.036,4:57:15,0.009,4:57:15,0.012,4:57:15,0,
10/12/2018,4:57:16,110,4:57:16,18,4:57:16,0.013,4:57:16,,4:57:16,-0.146,4:57:16,0.009,4:57:16,0.013,4:57:16,0,
10/12/2018,4:57:17,73.9,4:57:17,16.2,4:57:17,0.013,4:57:17,,4:57:17,-0.151,4:57:17,0.009,4:57:17,0.011,4:57:17,0,
10/12/2018,4:57:18,58,4:57:18,106,4:57:18,0.014,4:57:18,,4:57:18,-0.149,4:57:18,0.008,4:57:18,0.012,4:57:18,0,
10/12/2018,4:57:19,43.5,4:57:19,171,4:57:19,0.013,4:57:19,,4:57:19,-0.15,4:57:19,0.009,4:57:19,0.012,4:57:19,0,
10/12/2018,4:57:20,107,4:57:20,15.8,4:57:20,0.013,4:57:20,,4:57:20,-0.15,4:57:20,0.009,4:57:20,0.011,4:57:20,0,
10/12/2018,4:57:21,109,4:57:21,13.2,4:57:21,0.013,4:57:21,,4:57:21,-0.154,4:57:21,0.009,4:57:21,0.012,4:57:21,0,
10/12/2018,4:57:22,57.4,4:57:22,13.1,4:57:22,0.013,4:57:22,,4:57:22,-0.153,4:57:22,0.009,4:57:22,0.013,4:57:22,0,
10/12/2018,4:57:23,40.1,4:57:23,11.5,4:57:23,0.013,4:57:23,,4:57:23,-0.15,4:57:23,0.009,4:57:23,0.011,4:57:23,0,
10/12/2018,4:57:24,47.7,4:57:24,11.1,4:57:24,0.013,4:57:24,,4:57:24,-0.149,4:57:24,0.008,4:57:24,0.011,4:57:24,0,
10/12/2018,4:57:25,91.1,4:57:25,9.12,4:57:25,0.013,4:57:25,,4:57:25,-0.151,4:57:25,0.009,4:57:25,0.012,4:57:25,0,
10/12/2018,4:57:26,91.1,4:57:26,7.82,4:57:26,0.013,4:57:26,,4:57:26,-0.153,4:57:26,0.009,4:57:26,0.014,4:57:26,0,
10/12/2018,4:57:27,69.1,4:57:27,7.01,4:57:27,0.014,4:57:27,,4:57:27,-0.146,4:57:27,0.009,4:57:27,0.015,4:57:27,0,
10/12/2018,4:57:28,61.7,4:57:28,5.87,4:57:28,0.014,4:57:28,,4:57:28,-0.156,4:57:28,0.009,4:57:28,0.012,4:57:28,0,
10/12/2018,4:57:29,28.5,4:57:29,5.53,4:57:29,0.014,4:57:29,,4:57:29,-0.153,4:57:29,0.009,4:57:29,0.011,4:57:29,0,
10/12/2018,4:57:30,25.3,4:57:30,5.29,4:57:30,0.013,4:57:30,,4:57:30,-0.15,4:57:30,0.009,4:57:30,0.011,4:57:30,0,
10/12/2018,4:57:31,27,4:57:31,4.28,4:57:31,0.013,4:57:31,,4:57:31,-0.153,4:57:31,0.009,4:57:31,0.012,4:57:31,0,
10/12/2018,4:57:32,27.6,4:57:32,4.15,4:57:32,0.013,4:57:32,,4:57:32,-0.15,4:57:32,0.009,4:57:32,0.013,4:57:32,0,
10/12/2018,4:57:33,57,4:57:33,3.56,4:57:33,0.012,4:57:33,,4:57:33,-0.152,4:57:33,0.009,4:57:33,0.013,4:57:33,0,
10/12/2018,4:57:34,116,4:57:34,3.47,4:57:34,0.015,4:57:34,,4:57:34,-0.147,4:57:34,0.008,4:57:34,0.012,4:57:34,0,
10/12/2018,4:57:35,168,4:57:35,3.02,4:57:35,0.013,4:57:35,,4:57:35,-0.153,4:57:35,0.009,4:57:35,0.013,4:57:35,0,
10/12/2018,4:57:36,180,4:57:36,2.67,4:57:36,0.015,4:57:36,,4:57:36,-0.151,4:57:36,0.009,4:57:36,0.013,4:57:36,0,
10/12/2018,4:57:37,120,4:57:37,2.39,4:57:37,0.015,4:57:37,,4:57:37,-0.151,4:57:37,0.009,4:57:37,0.013,4:57:37,0,
10/12/2018,4:57:38,118,4:57:38,2.1,4:57:38,0.015,4:57:38,,4:57:38,-0.148,4:57:38,0.009,4:57:38,0.012,4:57:38,0,
10/12/2018,4:57:39,88.2,4:57:39,1.58,4:57:39,0.014,4:57:39,,4:57:39,-0.15,4:57:39,0.01,4:57:39,0.012,4:57:39,0,
10/12/2018,4:57:40,74.3,4:57:40,1.63,4:57:40,0.016,4:57:40,,4:57:40,-0.137,4:57:40,0.009,4:57:40,0.011,4:57:40,0,
10/12/2018,4:57:41,99.3,4:57:41,1.41,4:57:41,0.019,4:57:41,,4:57:41,-0.144,4:57:41,0.009,4:57:41,0.012,4:57:41,0,
10/12/2018,4:57:42,163,4:57:42,1.34,4:57:42,0.02,4:57:42,,4:57:42,-0.149,4:57:42,0.009,4:57:42,0.012,4:57:42,0,
10/12/2018,4:57:43,130,4:57:43,1.16,4:57:43,0.019,4:57:43,,4:57:43,-0.15,4:57:43,0.01,4:57:43,0.012,4:57:43,0,
10/12/2018,4:57:44,85.7,4:57:44,1.04,4:57:44,0.024,4:57:44,,4:57:44,-0.15,4:57:44,0.011,4:57:44,0.012,4:57:44,0,
10/12/2018,4:57:45,57.4,4:57:45,0.998,4:57:45,0.032,4:57:45,,4:57:45,-0.138,4:57:45,0.011,4:57:45,0.012,4:57:45,0,
10/12/2018,4:57:46,44.9,4:57:46,0.904,4:57:46,0.03,4:57:46,,4:57:46,-0.144,4:57:46,0.01,4:57:46,0.012,4:57:46,0,
10/12/2018,4:57:47,39.8,4:57:47,0.806,4:57:47,0.028,4:57:47,,4:57:47,-0.15,4:57:47,0.009,4:57:47,0.012,4:57:47,0,
10/12/2018,4:57:48,34.2,4:57:48,0.652,4:57:48,0.028,4:57:48,,4:57:48,-0.149,4:57:48,0.01,4:57:48,0.011,4:57:48,0,
10/12/2018,4:57:49,35.5,4:57:49,0.622,4:57:49,0.034,4:57:49,,4:57:49,-0.153,4:57:49,0.009,4:57:49,0.011,4:57:49,0,
10/12/2018,4:57:50,51.8,4:57:50,0.575,4:57:50,0.048,4:57:50,,4:57:50,-0.15,4:57:50,0.009,4:57:50,0.012,4:57:50,0,
10/12/2018,4:57:51,51.1,4:57:51,1.41,4:57:51,0.06,4:57:51,,4:57:51,-0.147,4:57:51,0.011,4:57:51,0.011,4:57:51,0.001,
10/12/2018,4:57:52,55,4:57:52,1.67,4:57:52,0.062,4:57:52,,4:57:52,-0.15,4:57:52,0.01,4:57:52,0.012,4:57:52,0,
10/12/2018,4:57:53,83.9,4:57:53,0.407,4:57:53,0.06,4:57:53,,4:57:53,-0.152,4:57:53,0.01,4:57:53,0.012,4:57:53,0,
10/12/2018,4:57:54,97.1,4:57:54,0.401,4:57:54,0.077,4:57:54,,4:57:54,-0.15,4:57:54,0.011,4:57:54,0.012,4:57:54,0,
10/12/2018,4:57:55,154,4:57:55,0.335,4:57:55,0.096,4:57:55,,4:57:55,-0.151,4:57:55,0.01,4:57:55,0.012,4:57:55,0,
10/12/2018,4:57:56,139,4:57:56,0.321,4:57:56,0.09,4:57:56,,4:57:56,-0.154,4:57:56,0.01,4:57:56,0.011,4:57:56,0,
10/12/2018,4:57:57,75.7,4:57:57,0.308,4:57:57,0.088,4:57:57,,4:57:57,-0.153,4:57:57,0.011,4:57:57,0.012,4:57:57,0,
10/12/2018,4:57:58,73.9,4:57:58,0.283,4:57:58,0.087,4:57:58,,4:57:58,-0.148,4:57:58,0.01,4:57:58,0.013,4:57:58,0,
10/12/2018,4:57:59,49.8,4:57:59,0.236,4:57:59,0.086,4:57:59,,4:57:59,-0.147,4:57:59,0.009,4:57:59,0.011,4:57:59,0,
10/12/2018,4:58:00,36.6,4:58:00,0.201,4:58:00,0.085,4:58:00,,4:58:00,-0.122,4:58:00,0.01,4:58:00,0.011,4:58:00,0,
10/12/2018,4:58:01,54.3,4:58:01,0.173,4:58:01,0.084,4:58:01,,4:58:01,-0.15,4:58:01,0.01,4:58:01,0.011,4:58:01,0,
10/12/2018,4:58:02,100,4:58:02,0.154,4:58:02,0.08,4:58:02,,4:58:02,-0.147,4:58:02,0.01,4:58:02,0.012,4:58:02,0.002,
10/12/2018,4:58:03,85,4:58:03,0.158,4:58:03,0.08,4:58:03,,4:58:03,-0.15,4:58:03,0.01,4:58:03,0.012,4:58:03,0,
10/12/2018,4:58:04,64,4:58:04,0.138,4:58:04,0.082,4:58:04,,4:58:04,-0.148,4:58:04,0.01,4:58:04,0.012,4:58:04,0,
10/12/2018,4:58:05,67,4:58:05,0.122,4:58:05,0.085,4:58:05,,4:58:05,-0.139,4:58:05,0.009,4:58:05,0.011,4:58:05,0,
10/12/2018,4:58:06,70.2,4:58:06,0.108,4:58:06,0.08,4:58:06,,4:58:06,-0.151,4:58:06,0.009,4:58:06,0.011,4:58:06,0,
10/12/2018,4:58:07,43.6,4:58:07,0.098,4:58:07,0.078,4:58:07,,4:58:07,-0.151,4:58:07,0.009,4:58:07,0.011,4:58:07,0,
10/12/2018,4:58:08,53.5,4:58:08,0.09,4:58:08,0.066,4:58:08,,4:58:08,-0.151,4:58:08,0.009,4:58:08,0.011,4:58:08,0,
10/12/2018,4:58:09,114,4:58:09,0.084,4:58:09,0.059,4:58:09,,4:58:09,-0.131,4:58:09,0.009,4:58:09,0.011,4:58:09,0,
10/12/2018,4:58:10,182,4:58:10,0.074,4:58:10,0.052,4:58:10,,4:58:10,-0.155,4:58:10,0.009,4:58:10,0.012,4:58:10,0,
10/12/2018,4:58:11,119,4:58:11,0.064,4:58:11,0.046,4:58:11,,4:58:11,-0.153,4:58:11,0.01,4:58:11,0.012,4:58:11,0,
10/12/2018,4:58:12,83.3,4:58:12,0.06,4:58:12,0.086,4:58:12,,4:58:12,-0.153,4:58:12,0.01,4:58:12,0.011,4:58:12,0,
10/12/2018,4:58:13,76,4:58:13,0.057,4:58:13,0.141,4:58:13,,4:58:13,-0.154,4:58:13,0.01,4:58:13,0.011,4:58:13,0.001,
10/12/2018,4:58:14,86.7,4:58:14,0.053,4:58:14,0.158,4:58:14,,4:58:14,-0.148,4:58:14,0.009,4:58:14,0.012,4:58:14,0,
10/12/2018,4:58:15,114,4:58:15,0.049,4:58:15,0.116,4:58:15,,4:58:15,-0.153,4:58:15,0.01,4:58:15,0.012,4:58:15,0,
10/12/2018,4:58:16,93.8,4:58:16,0.047,4:58:16,0.074,4:58:16,,4:58:16,-0.158,4:58:16,0.01,4:58:16,0.011,4:58:16,0,
10/12/2018,4:58:17,75.5,4:58:17,0.044,4:58:17,0.062,4:58:17,,4:58:17,-0.157,4:58:17,0.01,4:58:17,0.012,4:58:17,0,
10/12/2018,4:58:18,86.4,4:58:18,0.041,4:58:18,0.056,4:58:18,,4:58:18,-0.152,4:58:18,0.01,4:58:18,0.012,4:58:18,0,
10/12/2018,4:58:19,93.2,4:58:19,0.034,4:58:19,0.069,4:58:19,,4:58:19,-0.152,4:58:19,0.009,4:58:19,0.011,4:58:19,0,
10/12/2018,4:58:20,82.4,4:58:20,0.034,4:58:20,0.098,4:58:20,,4:58:20,-0.138,4:58:20,0.01,4:58:20,0.011,4:58:20,0,
10/12/2018,4:58:21,55.6,4:58:21,0.03,4:58:21,0.126,4:58:21,,4:58:21,-0.15,4:58:21,0.01,4:58:21,0.011,4:58:21,0,
10/12/2018,4:58:22,50.3,4:58:22,0.027,4:58:22,0.148,4:58:22,,4:58:22,-0.148,4:58:22,0.01,4:58:22,0.011,4:58:22,0,
10/12/2018,4:58:23,37.9,4:58:23,0.028,4:58:23,0.122,4:58:23,,4:58:23,-0.149,4:58:23,0.01,4:58:23,0.012,4:58:23,0,
10/12/2018,4:58:24,29,4:58:24,0.024,4:58:24,0.12,4:58:24,,4:58:24,-0.151,4:58:24,0.01,4:58:24,0.011,4:58:24,0,
10/12/2018,4:58:25,31,4:58:25,0.022,4:58:25,0.124,4:58:25,,4:58:25,-0.148,4:58:25,0.01,4:58:25,0.011,4:58:25,0,
10/12/2018,4:58:26,28.8,4:58:26,0.021,4:58:26,0.125,4:58:26,,4:58:26,-0.136,4:58:26,0.009,4:58:26,0.011,4:58:26,0,
10/12/2018,4:58:27,37.6,4:58:27,0.019,4:58:27,0.145,4:58:27,,4:58:27,-0.157,4:58:27,0.009,4:58:27,0.012,4:58:27,0,
10/12/2018,4:58:28,58.3,4:58:28,0.021,4:58:28,0.165,4:58:28,,4:58:28,-0.153,4:58:28,0.009,4:58:28,0.012,4:58:28,0,
10/12/2018,4:58:29,68,4:58:29,0.02,4:58:29,0.171,4:58:29,,4:58:29,-0.15,4:58:29,0.009,4:58:29,0.012,4:58:29,0,
10/12/2018,4:58:30,72.2,4:58:30,0.015,4:58:30,0.168,4:58:30,,4:58:30,-0.149,4:58:30,0.009,4:58:30,0.012,4:58:30,0,
10/12/2018,4:58:31,53.2,4:58:31,0.014,4:58:31,0.161,4:58:31,,4:58:31,-0.156,4:58:31,0.009,4:58:31,0.011,4:58:31,0,
10/12/2018,4:58:32,62.6,4:58:32,0.013,4:58:32,0.18,4:58:32,,4:58:32,-0.15,4:58:32,0.01,4:58:32,0.012,4:58:32,0,
10/12/2018,4:58:33,84.1,4:58:33,0.014,4:58:33,0.188,4:58:33,,4:58:33,-0.152,4:58:33,0.01,4:58:33,0.011,4:58:33,0,
10/12/2018,4:58:34,226,4:58:34,0.012,4:58:34,0.169,4:58:34,,4:58:34,-0.151,4:58:34,0.009,4:58:34,0.012,4:58:34,0,
10/12/2018,4:58:35,315,4:58:35,0.011,4:58:35,0.171,4:58:35,,4:58:35,-0.142,4:58:35,0.01,4:58:35,0.012,4:58:35,0,
10/12/2018,4:58:36,316,4:58:36,0.011,4:58:36,0.18,4:58:36,,4:58:36,-0.145,4:58:36,0.01,4:58:36,0.012,4:58:36,0,
10/12/2018,4:58:37,277,4:58:37,0.012,4:58:37,0.204,4:58:37,,4:58:37,-0.149,4:58:37,0.01,4:58:37,0.012,4:58:37,0,
10/12/2018,4:58:38,230,4:58:38,0.014,4:58:38,0.204,4:58:38,,4:58:38,-0.154,4:58:38,0.011,4:58:38,0.013,4:58:38,0,
10/12/2018,4:58:39,299,4:58:39,0.012,4:58:39,0.177,4:58:39,,4:58:39,-0.152,4:58:39,0.01,4:58:39,0.012,4:58:39,0,
10/12/2018,4:58:40,308,4:58:40,0.01,4:58:40,0.176,4:58:40,,4:58:40,-0.151,4:58:40,0.009,4:58:40,0.012,4:58:40,0,
10/12/2018,4:58:41,213,4:58:41,0.009,4:58:41,0.185,4:58:41,,4:58:41,-0.147,4:58:41,0.01,4:58:41,0.012,4:58:41,0,
10/12/2018,4:58:42,158,4:58:42,0.008,4:58:42,0.203,4:58:42,,4:58:42,-0.148,4:58:42,0.009,4:58:42,0.012,4:58:42,0,
10/12/2018,4:58:43,129,4:58:43,0.008,4:58:43,0.23,4:58:43,,4:58:43,-0.151,4:58:43,0.009,4:58:43,0.012,4:58:43,0,
10/12/2018,4:58:44,114,4:58:44,0.008,4:58:44,0.201,4:58:44,,4:58:44,-0.153,4:58:44,0.01,4:58:44,0.012,4:58:44,0,
10/12/2018,4:58:45,102,4:58:45,0.008,4:58:45,0.184,4:58:45,,4:58:45,-0.152,4:58:45,0.01,4:58:45,0.012,4:58:45,0,
10/12/2018,4:58:46,148,4:58:46,0.008,4:58:46,0.193,4:58:46,,4:58:46,-0.149,4:58:46,0.011,4:58:46,0.011,4:58:46,0.001,
10/12/2018,4:58:47,150,4:58:47,0.007,4:58:47,0.194,4:58:47,,4:58:47,-0.155,4:58:47,0.01,4:58:47,0.011,4:58:47,0,
10/12/2018,4:58:48,81.3,4:58:48,0.008,4:58:48,0.2,4:58:48,,4:58:48,-0.158,4:58:48,0.01,4:58:48,0.011,4:58:48,0,
10/12/2018,4:58:49,105,4:58:49,0.008,4:58:49,0.23,4:58:49,,4:58:49,-0.155,4:58:49,0.01,4:58:49,0.012,4:58:49,0,
10/12/2018,4:58:50,105,4:58:50,0.007,4:58:50,0.249,4:58:50,,4:58:50,-0.105,4:58:50,0.01,4:58:50,0.012,4:58:50,0,
10/12/2018,4:58:51,66.1,4:58:51,0.008,4:58:51,0.24,4:58:51,,4:58:51,-0.155,4:58:51,0.011,4:58:51,0.011,4:58:51,0,
10/12/2018,4:58:52,47.1,4:58:52,0.007,4:58:52,0.242,4:58:52,,4:58:52,-0.154,4:58:52,0.01,4:58:52,0.012,4:58:52,0,
10/12/2018,4:58:53,60.6,4:58:53,0.006,4:58:53,0.288,4:58:53,,4:58:53,-0.147,4:58:53,0.009,4:58:53,0.011,4:58:53,0,
10/12/2018,4:58:54,74.7,4:58:54,0.006,4:58:54,0.402,4:58:54,,4:58:54,-0.155,4:58:54,0.009,4:58:54,0.012,4:58:54,0,
10/12/2018,4:58:55,49.8,4:58:55,0.006,4:58:55,0.58,4:58:55,,4:58:55,-0.154,4:58:55,0.01,4:58:55,0.012,4:58:55,0,
10/12/2018,4:58:56,37.2,4:58:56,0.007,4:58:56,0.677,4:58:56,,4:58:56,-0.156,4:58:56,0.01,4:58:56,0.012,4:58:56,0,
10/12/2018,4:58:57,37.9,4:58:57,0.007,4:58:57,0.617,4:58:57,,4:58:57,-0.155,4:58:57,0.01,4:58:57,0.012,4:58:57,0,
10/12/2018,4:58:58,133,4:58:58,0.007,4:58:58,0.703,4:58:58,,4:58:58,-0.151,4:58:58,0.01,4:58:58,0.012,4:58:58,0,
10/12/2018,4:58:59,284,4:58:59,0.006,4:58:59,0.885,4:58:59,,4:58:59,-0.155,4:58:59,0.01,4:58:59,0.014,4:58:59,0,
10/12/2018,4:59:00,301,4:59:00,0.006,4:59:00,0.92,4:59:00,,4:59:00,-0.151,4:59:00,0.009,4:59:00,0.014,4:59:00,0,
10/12/2018,4:59:01,325,4:59:01,0.006,4:59:01,0.934,4:59:01,,4:59:01,-0.148,4:59:01,0.01,4:59:01,0.012,4:59:01,0,
10/12/2018,4:59:02,400,4:59:02,0.006,4:59:02,1.08,4:59:02,,4:59:02,-0.151,4:59:02,0.01,4:59:02,0.012,4:59:02,0,
10/12/2018,4:59:03,384,4:59:03,0.006,4:59:03,1.22,4:59:03,,4:59:03,-0.148,4:59:03,0.01,4:59:03,0.012,4:59:03,0,
10/12/2018,4:59:04,312,4:59:04,0.005,4:59:04,1.13,4:59:04,,4:59:04,-0.154,4:59:04,0.01,4:59:04,0.012,4:59:04,0,
10/12/2018,4:59:05,307,4:59:05,0.005,4:59:05,1.18,4:59:05,,4:59:05,-0.156,4:59:05,0.009,4:59:05,0.012,4:59:05,0,
10/12/2018,4:59:06,400,4:59:06,0.006,4:59:06,1.05,4:59:06,,4:59:06,-0.155,4:59:06,0.009,4:59:06,0.013,4:59:06,0,
10/12/2018,4:59:07,400,4:59:07,0.006,4:59:07,0.842,4:59:07,,4:59:07,-0.155,4:59:07,0.009,4:59:07,0.012,4:59:07,0,
10/12/2018,4:59:08,400,4:59:08,0.006,4:59:08,0.891,4:59:08,,4:59:08,-0.155,4:59:08,0.009,4:59:08,0.013,4:59:08,0,
10/12/2018,4:59:09,400,4:59:09,0.006,4:59:09,1.05,4:59:09,,4:59:09,-0.151,4:59:09,0.01,4:59:09,0.013,4:59:09,0,
10/12/2018,4:59:10,400,4:59:10,0.005,4:59:10,1.07,4:59:10,,4:59:10,-0.154,4:59:10,0.01,4:59:10,0.012,4:59:10,0,
10/12/2018,4:59:11,400,4:59:11,0.006,4:59:11,1.03,4:59:11,,4:59:11,-0.151,4:59:11,0.01,4:59:11,0.014,4:59:11,0,
10/12/2018,4:59:12,359,4:59:12,0.006,4:59:12,1.08,4:59:12,,4:59:12,-0.153,4:59:12,0.01,4:59:12,0.014,4:59:12,0,
10/12/2018,4:59:13,216,4:59:13,0.006,4:59:13,1.21,4:59:13,,4:59:13,-0.155,4:59:13,0.011,4:59:13,0.011,4:59:13,0,
10/12/2018,4:59:14,161,4:59:14,0.006,4:59:14,1.48,4:59:14,,4:59:14,-0.154,4:59:14,0.01,4:59:14,0.012,4:59:14,0,
10/12/2018,4:59:15,175,4:59:15,0.006,4:59:15,1.59,4:59:15,,4:59:15,-0.153,4:59:15,0.01,4:59:15,0.012,4:59:15,0,
10/12/2018,4:59:16,181,4:59:16,0.005,4:59:16,1.45,4:59:16,,4:59:16,-0.156,4:59:16,0.009,4:59:16,0.012,4:59:16,0,
10/12/2018,4:59:17,176,4:59:17,0.005,4:59:17,1.57,4:59:17,,4:59:17,-0.151,4:59:17,0.01,4:59:17,0.012,4:59:17,0,
10/12/2018,4:59:18,154,4:59:18,0.005,4:59:18,2.12,4:59:18,,4:59:18,-0.154,4:59:18,0.011,4:59:18,0.012,4:59:18,0,
10/12/2018,4:59:19,240,4:59:19,0.005,4:59:19,2.43,4:59:19,,4:59:19,-0.153,4:59:19,0.012,4:59:19,0.012,4:59:19,0,
10/12/2018,4:59:20,237,4:59:20,0.005,4:59:20,2.5,4:59:20,,4:59:20,-0.15,4:59:20,0.01,4:59:20,0.013,4:59:20,0,
10/12/2018,4:59:21,131,4:59:21,0.005,4:59:21,2.68,4:59:21,,4:59:21,-0.149,4:59:21,0.009,4:59:21,0.012,4:59:21,0,
10/12/2018,4:59:22,111,4:59:22,0.005,4:59:22,2.32,4:59:22,,4:59:22,-0.145,4:59:22,0.01,4:59:22,0.012,4:59:22,0,
10/12/2018,4:59:23,153,4:59:23,0.006,4:59:23,2.11,4:59:23,,4:59:23,-0.152,4:59:23,0.011,4:59:23,0.012,4:59:23,0,
10/12/2018,4:59:24,299,4:59:24,0.006,4:59:24,2.51,4:59:24,,4:59:24,-0.149,4:59:24,0.01,4:59:24,0.012,4:59:24,0,
10/12/2018,4:59:25,349,4:59:25,0.006,4:59:25,2.82,4:59:25,,4:59:25,-0.154,4:59:25,0.01,4:59:25,0.013,4:59:25,0,
10/12/2018,4:59:26,397,4:59:26,0.005,4:59:26,3.04,4:59:26,,4:59:26,-0.153,4:59:26,0.01,4:59:26,0.016,4:59:26,0,
10/12/2018,4:59:27,339,4:59:27,0.007,4:59:27,3.07,4:59:27,,4:59:27,-0.135,4:59:27,0.01,4:59:27,0.015,4:59:27,0,
10/12/2018,4:59:28,329,4:59:28,0.008,4:59:28,2.54,4:59:28,,4:59:28,-0.148,4:59:28,0.011,4:59:28,0.013,4:59:28,0,
10/12/2018,4:59:29,400,4:59:29,0.006,4:59:29,2.23,4:59:29,,4:59:29,-0.152,4:59:29,0.011,4:59:29,0.018,4:59:29,0,
10/12/2018,4:59:30,380,4:59:30,0.006,4:59:30,2.34,4:59:30,,4:59:30,-0.15,4:59:30,0.01,4:59:30,0.024,4:59:30,0,
10/12/2018,4:59:31,299,4:59:31,0.006,4:59:31,2.3,4:59:31,,4:59:31,-0.153,4:59:31,0.011,4:59:31,0.025,4:59:31,0,
10/12/2018,4:59:32,263,4:59:32,0.005,4:59:32,2.33,4:59:32,,4:59:32,-0.15,4:59:32,0.011,4:59:32,0.024,4:59:32,0,
10/12/2018,4:59:33,301,4:59:33,0.005,4:59:33,2.37,4:59:33,,4:59:33,-0.154,4:59:33,0.009,4:59:33,0.022,4:59:33,0,
10/12/2018,4:59:34,354,4:59:34,0.006,4:59:34,2.6,4:59:34,,4:59:34,-0.153,4:59:34,0.01,4:59:34,0.021,4:59:34,0,
10/12/2018,4:59:35,386,4:59:35,0.005,4:59:35,3.29,4:59:35,,4:59:35,-0.154,4:59:35,0.011,4:59:35,0.021,4:59:35,0,
