,,DT6,,,DT7,,,DT8,,,DT2,,,DT3,,,DT10,,,DT9,,,DT5,
10/18/2018,7:02:56,0.081,,7:02:56,0.02,,7:02:56,2.37,,7:02:56,1.496,,7:02:56,3.042,,7:02:56,4.16,,23:54:32,0,,7:02:56,0.016,
10/18/2018,7:02:57,0.084,,7:02:57,0.022,,7:02:57,2.39,,7:02:57,1.587,,7:02:57,3.062,,7:02:57,4.21,,23:54:32,0,,7:02:57,0.015,
10/18/2018,7:02:58,0.093,,7:02:58,0.019,,7:02:58,2.7,,7:02:58,1.635,,7:02:58,3.075,,7:02:58,4.3,,23:54:32,0,,7:02:58,0.015,
10/18/2018,7:02:59,0.119,,7:02:59,0.016,,7:02:59,3.44,,7:02:59,1.673,,7:02:59,3.069,,7:02:59,4.35,,23:54:32,0,,7:02:59,0.017,
10/18/2018,7:03:00,0.113,,7:03:00,0.015,,7:03:00,4.12,,7:03:00,1.714,,7:03:00,3.115,,7:03:00,4.31,,23:54:32,0,,7:03:00,0.016,
10/18/2018,7:03:01,0.092,,7:03:01,0.015,,7:03:01,4.67,,7:03:01,1.815,,7:03:01,3.095,,7:03:01,4.36,,23:54:32,0,,7:03:01,0.016,
10/18/2018,7:03:02,0.077,,7:03:02,0.014,,7:03:02,5.1,,7:03:02,1.791,,7:03:02,3.124,,7:03:02,4.46,,23:54:32,0,,7:03:02,0.017,
10/18/2018,7:03:03,0.06,,7:03:03,0.014,,7:03:03,5.15,,7:03:03,1.755,,7:03:03,2.887,,7:03:03,4.42,,23:54:32,0,,7:03:03,0.018,
10/18/2018,7:03:04,0.05,,7:03:04,0.016,,7:03:04,4.72,,7:03:04,1.824,,7:03:04,2.757,,7:03:04,4.26,,23:54:32,0,,7:03:04,0.019,
10/18/2018,7:03:05,0.047,,7:03:05,0.016,,7:03:05,4.56,,7:03:05,1.765,,7:03:05,2.922,,7:03:05,4.06,,23:54:32,0,,7:03:05,0.018,
10/18/2018,7:03:06,0.039,,7:03:06,0.015,,7:03:06,4.66,,7:03:06,1.761,,7:03:06,2.874,,7:03:06,4.13,,23:54:32,0,,7:03:06,0.016,
10/18/2018,7:03:07,0.035,,7:03:07,0.015,,7:03:07,4.48,,7:03:07,1.764,,7:03:07,2.839,,7:03:07,4.39,,23:54:32,0,,7:03:07,0.016,
10/18/2018,7:03:08,0.033,,7:03:08,0.015,,7:03:08,3.28,,7:03:08,1.673,,7:03:08,2.882,,7:03:08,4.5,,23:54:32,0,,7:03:08,0.016,
10/18/2018,7:03:09,0.031,,7:03:09,0.016,,7:03:09,2.65,,7:03:09,1.725,,7:03:09,2.931,,7:03:09,4.4,,23:54:32,0,,7:03:09,0.015,
10/18/2018,7:03:10,0.028,,7:03:10,0.015,,7:03:10,2.84,,7:03:10,1.752,,7:03:10,2.848,,7:03:10,4.47,,23:54:32,0,,7:03:10,0.017,
10/18/2018,7:03:11,0.025,,7:03:11,0.015,,7:03:11,3.19,,7:03:11,1.714,,7:03:11,2.935,,7:03:11,4.51,,23:54:32,0,,7:03:11,0.02,
10/18/2018,7:03:12,0.025,,7:03:12,0.015,,7:03:12,3.93,,7:03:12,1.784,,7:03:12,2.871,,7:03:12,4.38,,23:54:32,0,,7:03:12,0.019,
10/18/2018,7:03:13,0.025,,7:03:13,0.015,,7:03:13,4.05,,7:03:13,1.676,,7:03:13,2.904,,7:03:13,4.2,,23:54:32,0,,7:03:13,0.018,
10/18/2018,7:03:14,0.024,,7:03:14,0.015,,7:03:14,3.57,,7:03:14,1.604,,7:03:14,2.909,,7:03:14,4.48,,23:54:32,0,,7:03:14,0.019,
10/18/2018,7:03:15,0.022,,7:03:15,0.014,,7:03:15,2.86,,7:03:15,1.579,,7:03:15,2.874,,7:03:15,4.49,,23:54:32,0,,7:03:15,0.017,
10/18/2018,7:03:16,0.018,,7:03:16,0.014,,7:03:16,2.65,,7:03:16,1.573,,7:03:16,2.975,,7:03:16,4.38,,23:54:32,0,,7:03:16,0.016,
10/18/2018,7:03:17,0.018,,7:03:17,0.014,,7:03:17,2.87,,7:03:17,1.579,,7:03:17,2.878,,7:03:17,4.44,,23:54:32,0,,7:03:17,0.016,
10/18/2018,7:03:18,0.021,,7:03:18,0.013,,7:03:18,3.22,,7:03:18,1.539,,7:03:18,2.775,,7:03:18,4.6,,23:54:32,0,,7:03:18,0.015,
10/18/2018,7:03:19,0.023,,7:03:19,0.014,,7:03:19,3.59,,7:03:19,1.589,,7:03:19,2.847,,7:03:19,4.66,,23:54:32,0,,7:03:19,0.016,
10/18/2018,7:03:20,0.02,,7:03:20,0.014,,7:03:20,3.57,,7:03:20,1.576,,7:03:20,2.804,,7:03:20,4.61,,23:54:32,0,,7:03:20,0.016,
10/18/2018,7:03:21,0.018,,7:03:21,0.014,,7:03:21,3.39,,7:03:21,1.538,,7:03:21,2.755,,7:03:21,4.63,,23:54:32,0,,7:03:21,0.016,
10/18/2018,7:03:22,0.018,,7:03:22,0.014,,7:03:22,2.76,,7:03:22,1.578,,7:03:22,2.736,,7:03:22,4.7,,23:54:32,0,,7:03:22,0.019,
10/18/2018,7:03:23,0.019,,7:03:23,0.014,,7:03:23,2.16,,7:03:23,1.53,,7:03:23,2.861,,7:03:23,4.68,,23:54:32,0,,7:03:23,0.019,
10/18/2018,7:03:24,0.02,,7:03:24,0.014,,7:03:24,2.1,,7:03:24,1.545,,7:03:24,2.88,,7:03:24,4.67,,23:54:32,0,,7:03:24,0.015,
10/18/2018,7:03:25,0.016,,7:03:25,0.015,,7:03:25,3.16,,7:03:25,1.514,,7:03:25,2.911,,7:03:25,4.73,,23:54:32,0,,7:03:25,0.018,
10/18/2018,7:03:26,0.015,,7:03:26,0.015,,7:03:26,3.93,,7:03:26,1.564,,7:03:26,2.902,,7:03:26,4.79,,23:54:32,0,,7:03:26,0.019,
10/18/2018,7:03:27,0.014,,7:03:27,0.014,,7:03:27,4.16,,7:03:27,1.564,,7:03:27,2.863,,7:03:27,4.79,,23:54:32,0,,7:03:27,0.019,
10/18/2018,7:03:28,0.013,,7:03:28,0.014,,7:03:28,4.42,,7:03:28,1.585,,7:03:28,2.883,,7:03:28,4.84,,23:54:32,0,,7:03:28,0.023,
10/18/2018,7:03:29,0.014,,7:03:29,0.014,,7:03:29,4.68,,7:03:29,1.547,,7:03:29,2.854,,7:03:29,4.81,,23:54:32,0,,7:03:29,0.02,
10/18/2018,7:03:30,0.015,,7:03:30,0.014,,7:03:30,4.95,,7:03:30,1.436,,7:03:30,2.852,,7:03:30,4.76,,23:54:32,0,,7:03:30,0.018,
10/18/2018,7:03:31,0.013,,7:03:31,0.013,,7:03:31,5.16,,7:03:31,1.464,,7:03:31,2.883,,7:03:31,4.71,,23:54:32,0,,7:03:31,0.016,
10/18/2018,7:03:32,0.012,,7:03:32,0.014,,7:03:32,5.31,,7:03:32,1.427,,7:03:32,2.865,,7:03:32,4.77,,23:54:32,0,,7:03:32,0.017,
10/18/2018,7:03:33,0.011,,7:03:33,0.014,,7:03:33,5.11,,7:03:33,1.439,,7:03:33,3.054,,7:03:33,4.74,,23:54:32,0,,7:03:33,0.017,
10/18/2018,7:03:34,0.011,,7:03:34,0.014,,7:03:34,4.66,,7:03:34,1.432,,7:03:34,3.154,,7:03:34,4.68,,23:54:32,0,,7:03:34,0.016,
10/18/2018,7:03:35,0.013,,7:03:35,0.015,,7:03:35,4.76,,7:03:35,1.482,,7:03:35,3.091,,7:03:35,4.64,,23:54:32,0,,7:03:35,0.017,
10/18/2018,7:03:36,0.013,,7:03:36,0.014,,7:03:36,4.19,,7:03:36,1.48,,7:03:36,3.031,,7:03:36,4.6,,23:54:32,0,,7:03:36,0.017,
10/18/2018,7:03:37,0.01,,7:03:37,0.014,,7:03:37,2.7,,7:03:37,1.479,,7:03:37,3.043,,7:03:37,4.58,,23:54:32,0,,7:03:37,0.017,
10/18/2018,7:03:38,0.008,,7:03:38,0.014,,7:03:38,2.07,,7:03:38,1.494,,7:03:38,3.029,,7:03:38,4.52,,23:54:32,0,,7:03:38,0.017,
10/18/2018,7:03:39,0.012,,7:03:39,0.014,,7:03:39,2.21,,7:03:39,1.431,,7:03:39,2.968,,7:03:39,4.55,,23:54:32,0,,7:03:39,0.016,
10/18/2018,7:03:40,0.015,,7:03:40,0.014,,7:03:40,2.95,,7:03:40,1.435,,7:03:40,3.036,,7:03:40,4.59,,23:54:32,0,,7:03:40,0.017,
10/18/2018,7:03:41,0.011,,7:03:41,0.013,,7:03:41,3.31,,7:03:41,1.404,,7:03:41,3.075,,7:03:41,4.54,,23:54:32,0,,7:03:41,0.017,
10/18/2018,7:03:42,0.009,,7:03:42,0.014,,7:03:42,3.54,,7:03:42,1.374,,7:03:42,3.078,,7:03:42,4.38,,23:54:32,0,,7:03:42,0.017,
10/18/2018,7:03:43,0.009,,7:03:43,0.014,,7:03:43,3.24,,7:03:43,1.371,,7:03:43,3.053,,7:03:43,4.31,,23:54:32,0,,7:03:43,0.016,
10/18/2018,7:03:44,0.008,,7:03:44,0.014,,7:03:44,2.8,,7:03:44,1.342,,7:03:44,2.946,,7:03:44,4.22,,23:54:32,0,,7:03:44,0.016,
10/18/2018,7:03:45,0.008,,7:03:45,0.014,,7:03:45,2.99,,7:03:45,1.388,,7:03:45,2.953,,7:03:45,4.15,,23:54:32,0,,7:03:45,0.016,
10/18/2018,7:03:46,0.008,,7:03:46,0.014,,7:03:46,3.92,,7:03:46,1.409,,7:03:46,2.9,,7:03:46,4.45,,23:54:32,0,,7:03:46,0.016,
10/18/2018,7:03:47,0.01,,7:03:47,0.013,,7:03:47,4.49,,7:03:47,1.486,,7:03:47,2.955,,7:03:47,4.39,,23:54:32,0,,7:03:47,0.016,
10/18/2018,7:03:48,0.009,,7:03:48,0.013,,7:03:48,4.21,,7:03:48,1.431,,7:03:48,2.929,,7:03:48,4.12,,23:54:32,0,,7:03:48,0.021,
10/18/2018,7:03:49,0.007,,7:03:49,0.013,,7:03:49,3.67,,7:03:49,1.687,,7:03:49,3.04,,7:03:49,4.07,,23:54:32,0,,7:03:49,0.024,
10/18/2018,7:03:50,0.007,,7:03:50,0.014,,7:03:50,3.17,,7:03:50,1.66,,7:03:50,3.047,,7:03:50,4.2,,23:54:32,0,,7:03:50,0.016,
10/18/2018,7:03:51,0.007,,7:03:51,0.013,,7:03:51,2.9,,7:03:51,1.737,,7:03:51,3.069,,7:03:51,4.33,,23:54:32,0,,7:03:51,0.016,
10/18/2018,7:03:52,0.008,,7:03:52,0.014,,7:03:52,2.65,,7:03:52,1.842,,7:03:52,3.053,,7:03:52,4.44,,23:54:32,0,,7:03:52,0.017,
10/18/2018,7:03:53,0.008,,7:03:53,0.014,,7:03:53,2.95,,7:03:53,1.9,,7:03:53,3.051,,7:03:53,4.44,,23:54:32,0,,7:03:53,0.018,
10/18/2018,7:03:54,0.013,,7:03:54,0.013,,7:03:54,3.45,,7:03:54,1.996,,7:03:54,2.992,,7:03:54,4.42,,23:54:32,0,,7:03:54,0.018,
10/18/2018,7:03:55,0.015,,7:03:55,0.013,,7:03:55,3.9,,7:03:55,1.953,,7:03:55,2.974,,7:03:55,4.36,,23:54:32,0,,7:03:55,0.017,
10/18/2018,7:03:56,0.008,,7:03:56,0.014,,7:03:56,4.39,,7:03:56,1.834,,7:03:56,2.918,,7:03:56,4.31,,23:54:32,0,,7:03:56,0.022,
10/18/2018,7:03:57,0.009,,7:03:57,0.014,,7:03:57,4.77,,7:03:57,1.786,,7:03:57,2.981,,7:03:57,4.25,,23:54:32,0,,7:03:57,0.025,
10/18/2018,7:03:58,0.008,,7:03:58,0.014,,7:03:58,4.34,,7:03:58,1.883,,7:03:58,3.08,,7:03:58,4.1,,23:54:32,0,,7:03:58,0.017,
10/18/2018,7:03:59,0.007,,7:03:59,0.013,,7:03:59,4.01,,7:03:59,2.302,,7:03:59,3.24,,7:03:59,4.2,,23:54:32,0,,7:03:59,0.017,
10/18/2018,7:04:00,0.008,,7:04:00,0.014,,7:04:00,4.41,,7:04:00,2.106,,7:04:00,3.211,,7:04:00,4.5,,23:54:32,0,,7:04:00,0.015,
10/18/2018,7:04:01,0.009,,7:04:01,0.014,,7:04:01,4.73,,7:04:01,2.002,,7:04:01,3.255,,7:04:01,4.47,,23:54:32,0,,7:04:01,0.016,
10/18/2018,7:04:02,0.008,,7:04:02,0.013,,7:04:02,4.99,,7:04:02,1.897,,7:04:02,3.404,,7:04:02,4.56,,23:54:32,0,,7:04:02,0.018,
10/18/2018,7:04:03,0.008,,7:04:03,0.013,,7:04:03,5.31,,7:04:03,2.057,,7:04:03,3.242,,7:04:03,4.44,,23:54:32,0,,7:04:03,0.018,
10/18/2018,7:04:04,0.008,,7:04:04,0.014,,7:04:04,5.49,,7:04:04,2.4,,7:04:04,3.312,,7:04:04,4.35,,23:54:32,0,,7:04:04,0.016,
10/18/2018,7:04:05,0.008,,7:04:05,0.013,,7:04:05,5.54,,7:04:05,2.272,,7:04:05,3.292,,7:04:05,4.42,,23:54:32,0,,7:04:05,0.016,
10/18/2018,7:04:06,0.008,,7:04:06,0.013,,7:04:06,5.39,,7:04:06,2.214,,7:04:06,3.22,,7:04:06,4.27,,23:54:32,0,,7:04:06,0.016,
10/18/2018,7:04:07,0.008,,7:04:07,0.013,,7:04:07,5.2,,7:04:07,2.378,,7:04:07,3.051,,7:04:07,4.05,,23:54:32,0,,7:04:07,0.017,
10/18/2018,7:04:08,0.008,,7:04:08,0.014,,7:04:08,5.06,,7:04:08,2.3,,7:04:08,3.123,,7:04:08,3.84,,23:54:32,0,,7:04:08,0.017,
10/18/2018,7:04:09,0.009,,7:04:09,0.015,,7:04:09,4.04,,7:04:09,2.21,,7:04:09,3.264,,7:04:09,3.86,,23:54:32,0,,7:04:09,0.017,
10/18/2018,7:04:10,0.007,,7:04:10,0.014,,7:04:10,3.05,,7:04:10,2.231,,7:04:10,3.352,,7:04:10,3.9,,23:54:32,0,,7:04:10,0.016,
10/18/2018,7:04:11,0.007,,7:04:11,0.014,,7:04:11,3.03,,7:04:11,2.345,,7:04:11,3.314,,7:04:11,3.97,,23:54:32,0,,7:04:11,0.017,
10/18/2018,7:04:12,0.008,,7:04:12,0.014,,7:04:12,3.23,,7:04:12,2.488,,7:04:12,3.152,,7:04:12,4.12,,23:54:32,0,,7:04:12,0.018,
10/18/2018,7:04:13,0.009,,7:04:13,0.013,,7:04:13,3.71,,7:04:13,2.431,,7:04:13,3.235,,7:04:13,4.39,,23:54:32,0,,7:04:13,0.017,
10/18/2018,7:04:14,0.01,,7:04:14,0.014,,7:04:14,4.18,,7:04:14,2.46,,7:04:14,3.253,,7:04:14,4.51,,23:54:32,0,,7:04:14,0.017,
10/18/2018,7:04:15,0.007,,7:04:15,0.014,,7:04:15,4.24,,7:04:15,2.868,,7:04:15,3.192,,7:04:15,4.55,,23:54:32,0,,7:04:15,0.016,
10/18/2018,7:04:16,0.008,,7:04:16,0.014,,7:04:16,4.34,,7:04:16,2.643,,7:04:16,3.262,,7:04:16,4.59,,23:54:32,0,,7:04:16,0.016,
10/18/2018,7:04:17,0.009,,7:04:17,0.015,,7:04:17,4.54,,7:04:17,3.015,,7:04:17,3.273,,7:04:17,4.6,,23:54:32,0,,7:04:17,0.016,
10/18/2018,7:04:18,0.009,,7:04:18,0.016,,7:04:18,4.65,,7:04:18,3.06,,7:04:18,3.349,,7:04:18,4.53,,23:54:32,0,,7:04:18,0.016,
10/18/2018,7:04:19,0.007,,7:04:19,0.017,,7:04:19,4.72,,7:04:19,2.819,,7:04:19,3.31,,7:04:19,4.41,,23:54:32,0,,7:04:19,0.017,
10/18/2018,7:04:20,0.008,,7:04:20,0.017,,7:04:20,4.69,,7:04:20,2.868,,7:04:20,3.816,,7:04:20,4.4,,23:54:32,0,,7:04:20,0.017,
10/18/2018,7:04:21,0.008,,7:04:21,0.016,,7:04:21,4.7,,7:04:21,3.228,,7:04:21,3.708,,7:04:21,4.44,,23:54:32,0,,7:04:21,0.016,
10/18/2018,7:04:22,0.007,,7:04:22,0.016,,7:04:22,4.77,,7:04:22,3.469,,7:04:22,3.525,,7:04:22,4.57,,23:54:32,0,,7:04:22,0.016,
10/18/2018,7:04:23,0.006,,7:04:23,0.015,,7:04:23,4.94,,7:04:23,3.683,,7:04:23,3.763,,7:04:23,4.65,,23:54:32,0,,7:04:23,0.017,
10/18/2018,7:04:24,0.007,,7:04:24,0.015,,7:04:24,5.02,,7:04:24,3.642,,7:04:24,3.81,,7:04:24,4.68,,23:54:32,0,,7:04:24,0.018,
10/18/2018,7:04:25,0.007,,7:04:25,0.015,,7:04:25,5.03,,7:04:25,3.597,,7:04:25,3.617,,7:04:25,4.7,,23:54:32,0,,7:04:25,0.018,
10/18/2018,7:04:26,0.007,,7:04:26,0.015,,7:04:26,5.17,,7:04:26,3.564,,7:04:26,3.577,,7:04:26,4.77,,23:54:32,0,,7:04:26,0.016,
10/18/2018,7:04:27,0.007,,7:04:27,0.015,,7:04:27,5.37,,7:04:27,3.346,,7:04:27,3.777,,7:04:27,4.75,,23:54:32,0,,7:04:27,0.017,
10/18/2018,7:04:28,0.008,,7:04:28,0.014,,7:04:28,5.6,,7:04:28,3.438,,7:04:28,3.779,,7:04:28,4.74,,23:54:32,0,,7:04:28,0.017,
10/18/2018,7:04:29,0.008,,7:04:29,0.014,,7:04:29,5.68,,7:04:29,3.326,,7:04:29,4.033,,7:04:29,4.71,,23:54:32,0,,7:04:29,0.016,
10/18/2018,7:04:30,0.008,,7:04:30,0.014,,7:04:30,5.45,,7:04:30,3.272,,7:04:30,3.73,,7:04:30,4.66,,23:54:32,0,,7:04:30,0.02,
10/18/2018,7:04:31,0.008,,7:04:31,0.014,,7:04:31,4.9,,7:04:31,3.076,,7:04:31,3.831,,7:04:31,4.7,,23:54:32,0,,7:04:31,0.021,
10/18/2018,7:04:32,0.009,,7:04:32,0.015,,7:04:32,5.15,,7:04:32,3.015,,7:04:32,3.823,,7:04:32,4.65,,23:54:32,0,,7:04:32,0.017,
10/18/2018,7:04:33,0.007,,7:04:33,0.014,,7:04:33,5.43,,7:04:33,2.966,,7:04:33,3.869,,7:04:33,4.47,,23:54:32,0,,7:04:33,0.015,
10/18/2018,7:04:34,0.011,,7:04:34,0.014,,7:04:34,4.92,,7:04:34,3.054,,7:04:34,3.96,,7:04:34,4.49,,23:54:32,0,,7:04:34,0.016,
10/18/2018,7:04:35,0.014,,7:04:35,0.014,,7:04:35,3.97,,7:04:35,3.264,,7:04:35,4.048,,7:04:35,4.39,,23:54:32,0,,7:04:35,0.021,
10/18/2018,7:04:36,0.015,,7:04:36,0.014,,7:04:36,3.26,,7:04:36,3.501,,7:04:36,3.869,,7:04:36,4.42,,23:54:32,0,,7:04:36,0.023,
10/18/2018,7:04:37,0.015,,7:04:37,0.015,,7:04:37,3.29,,7:04:37,3.417,,7:04:37,4.081,,7:04:37,4.64,,23:54:32,0,,7:04:37,0.016,
10/18/2018,7:04:38,0.017,,7:04:38,0.016,,7:04:38,3.7,,7:04:38,3.381,,7:04:38,3.972,,7:04:38,4.64,,23:54:32,0,,7:04:38,0.016,
10/18/2018,7:04:39,0.019,,7:04:39,0.016,,7:04:39,3.96,,7:04:39,3.391,,7:04:39,3.937,,7:04:39,4.55,,23:54:32,0,,7:04:39,0.016,
10/18/2018,7:04:40,0.019,,7:04:40,0.016,,7:04:40,3.92,,7:04:40,3.814,,7:04:40,3.976,,7:04:40,4.5,,23:54:32,0,,7:04:40,0.017,
10/18/2018,7:04:41,0.019,,7:04:41,0.016,,7:04:41,3.93,,7:04:41,3.828,,7:04:41,3.996,,7:04:41,4.51,,23:54:32,0,,7:04:41,0.017,
10/18/2018,7:04:42,0.021,,7:04:42,0.015,,7:04:42,3.88,,7:04:42,4.044,,7:04:42,4.07,,7:04:42,4.5,,23:54:32,0,,7:04:42,0.017,
10/18/2018,7:04:43,0.022,,7:04:43,0.014,,7:04:43,4.1,,7:04:43,4.038,,7:04:43,3.847,,7:04:43,4.49,,23:54:32,0,,7:04:43,0.019,
10/18/2018,7:04:44,0.021,,7:04:44,0.014,,7:04:44,4.38,,7:04:44,4.024,,7:04:44,4.042,,7:04:44,4.47,,23:54:32,0,,7:04:44,0.019,
10/18/2018,7:04:45,0.021,,7:04:45,0.014,,7:04:45,4.55,,7:04:45,3.785,,7:04:45,3.886,,7:04:45,4.57,,23:54:32,0,,7:04:45,0.02,
10/18/2018,7:04:46,0.021,,7:04:46,0.014,,7:04:46,4.59,,7:04:46,3.899,,7:04:46,3.974,,7:04:46,4.59,,23:54:32,0,,7:04:46,0.016,
10/18/2018,7:04:47,0.018,,7:04:47,0.015,,7:04:47,4.7,,7:04:47,3.899,,7:04:47,3.906,,7:04:47,4.53,,23:54:32,0,,7:04:47,0.015,
10/18/2018,7:04:48,0.016,,7:04:48,0.015,,7:04:48,4.91,,7:04:48,3.826,,7:04:48,3.858,,7:04:48,4.47,,23:54:32,0,,7:04:48,0.016,
10/18/2018,7:04:49,0.016,,7:04:49,0.016,,7:04:49,5.08,,7:04:49,3.818,,7:04:49,3.796,,7:04:49,4.35,,23:54:32,0,,7:04:49,0.016,
10/18/2018,7:04:50,0.017,,7:04:50,0.016,,7:04:50,5.23,,7:04:50,3.895,,7:04:50,3.838,,7:04:50,4.13,,23:54:32,0,,7:04:50,0.017,
10/18/2018,7:04:51,0.017,,7:04:51,0.015,,7:04:51,5.28,,7:04:51,3.671,,7:04:51,3.93,,7:04:51,4.11,,23:54:32,0,,7:04:51,0.018,
10/18/2018,7:04:52,0.018,,7:04:52,0.015,,7:04:52,5.22,,7:04:52,4.177,,7:04:52,4.035,,7:04:52,4.09,,23:54:32,0,,7:04:52,0.018,
10/18/2018,7:04:53,0.018,,7:04:53,0.014,,7:04:53,4.95,,7:04:53,4.063,,7:04:53,4.208,,7:04:53,4.08,,23:54:32,0,,7:04:53,0.018,
10/18/2018,7:04:54,0.02,,7:04:54,0.014,,7:04:54,4.41,,7:04:54,3.906,,7:04:54,3.654,,7:04:54,4.13,,23:54:32,0,,7:04:54,0.016,
10/18/2018,7:04:55,0.023,,7:04:55,0.014,,7:04:55,4.26,,7:04:55,4.753,,7:04:55,3.987,,7:04:55,4.18,,23:54:32,0,,7:04:55,0.017,
10/18/2018,7:04:56,0.022,,7:04:56,0.014,,7:04:56,4.59,,7:04:56,4.377,,7:04:56,3.715,,7:04:56,4.18,,23:54:32,0,,7:04:56,0.017,
10/18/2018,7:04:57,0.018,,7:04:57,0.014,,7:04:57,4.97,,7:04:57,4.547,,7:04:57,4.127,,7:04:57,4.26,,23:54:32,0,,7:04:57,0.017,
10/18/2018,7:04:58,0.016,,7:04:58,0.013,,7:04:58,5.18,,7:04:58,4.659,,7:04:58,4.129,,7:04:58,4.24,,23:54:32,0,,7:04:58,0.016,
10/18/2018,7:04:59,0.018,,7:04:59,0.014,,7:04:59,5.31,,7:04:59,4.398,,7:04:59,3.934,,7:04:59,4.2,,23:54:32,0,,7:04:59,0.016,
10/18/2018,7:05:00,0.018,,7:05:00,0.014,,7:05:00,5.18,,7:05:00,4.598,,7:05:00,4.088,,7:05:00,4.2,,23:54:32,0,,7:05:00,0.017,
10/18/2018,7:05:01,0.015,,7:05:01,0.014,,7:05:01,4.57,,7:05:01,4.441,,7:05:01,4.101,,7:05:01,4.28,,23:54:32,0,,7:05:01,0.018,
10/18/2018,7:05:02,0.015,,7:05:02,0.014,,7:05:02,4.22,,7:05:02,4.237,,7:05:02,4.068,,7:05:02,4.34,,23:54:32,0,,7:05:02,0.018,
10/18/2018,7:05:03,0.016,,7:05:03,0.014,,7:05:03,4.2,,7:05:03,4.794,,7:05:03,4.114,,7:05:03,4.37,,23:54:32,0,,7:05:03,0.019,
10/18/2018,7:05:04,0.015,,7:05:04,0.013,,7:05:04,4.28,,7:05:04,4.606,,7:05:04,4.081,,7:05:04,4.43,,23:54:32,0,,7:05:04,0.019,
10/18/2018,7:05:05,0.014,,7:05:05,0.013,,7:05:05,4.16,,7:05:05,4.471,,7:05:05,3.956,,7:05:05,4.41,,23:54:32,0,,7:05:05,0.017,
10/18/2018,7:05:06,0.014,,7:05:06,0.014,,7:05:06,3.72,,7:05:06,4.238,,7:05:06,4.04,,7:05:06,4.4,,23:54:32,0,,7:05:06,0.017,
10/18/2018,7:05:07,0.015,,7:05:07,0.014,,7:05:07,3.47,,7:05:07,4.249,,7:05:07,4.042,,7:05:07,4.41,,23:54:32,0,,7:05:07,0.018,
10/18/2018,7:05:08,0.015,,7:05:08,0.014,,7:05:08,3.31,,7:05:08,4.549,,7:05:08,4.037,,7:05:08,4.36,,23:54:32,0,,7:05:08,0.015,
10/18/2018,7:05:09,0.014,,7:05:09,0.013,,7:05:09,3.14,,7:05:09,4.404,,7:05:09,4.068,,7:05:09,4.38,,23:54:32,0,,7:05:09,0.015,
10/18/2018,7:05:10,0.013,,7:05:10,0.013,,7:05:10,3.19,,7:05:10,4.684,,7:05:10,4.088,,7:05:10,4.39,,23:54:32,0,,7:05:10,0.019,
10/18/2018,7:05:11,0.014,,7:05:11,0.013,,7:05:11,3.33,,7:05:11,4.649,,7:05:11,4.092,,7:05:11,4.4,,23:54:32,0,,7:05:11,0.02,
10/18/2018,7:05:12,0.015,,7:05:12,0.013,,7:05:12,3.48,,7:05:12,4.876,,7:05:12,4.109,,7:05:12,4.34,,23:54:32,0,,7:05:12,0.017,
10/18/2018,7:05:13,0.013,,7:05:13,0.014,,7:05:13,3.55,,7:05:13,4.817,,7:05:13,4.364,,7:05:13,4.31,,23:54:32,0,,7:05:13,0.016,
10/18/2018,7:05:14,0.012,,7:05:14,0.014,,7:05:14,3.74,,7:05:14,5.056,,7:05:14,3.93,,7:05:14,4.31,,23:54:32,0,,7:05:14,0.017,
10/18/2018,7:05:15,0.014,,7:05:15,0.013,,7:05:15,3.9,,7:05:15,5.098,,7:05:15,4.364,,7:05:15,4.24,,23:54:32,0,,7:05:15,0.018,
10/18/2018,7:05:16,0.018,,7:05:16,0.013,,7:05:16,3.91,,7:05:16,5.464,,7:05:16,4.289,,7:05:16,4.2,,23:54:32,0,,7:05:16,0.02,
10/18/2018,7:05:17,0.016,,7:05:17,0.013,,7:05:17,3.83,,7:05:17,5.342,,7:05:17,4.348,,7:05:17,4.21,,23:54:32,0,,7:05:17,0.02,
10/18/2018,7:05:18,0.011,,7:05:18,0.014,,7:05:18,3.92,,7:05:18,5.405,,7:05:18,4.92,,7:05:18,4.15,,23:54:32,0,,7:05:18,0.018,
10/18/2018,7:05:19,0.012,,7:05:19,0.014,,7:05:19,4.21,,7:05:19,5.38,,7:05:19,4.682,,7:05:19,4.19,,23:54:32,0,,7:05:19,0.017,
10/18/2018,7:05:20,0.011,,7:05:20,0.013,,7:05:20,4.4,,7:05:20,5.068,,7:05:20,4.703,,7:05:20,4.3,,23:54:32,0,,7:05:20,0.016,
10/18/2018,7:05:21,0.009,,7:05:21,0.013,,7:05:21,4.55,,7:05:21,5.058,,7:05:21,4.526,,7:05:21,4.3,,23:54:32,0,,7:05:21,0.017,
10/18/2018,7:05:22,0.01,,7:05:22,0.014,,7:05:22,4.57,,7:05:22,4.982,,7:05:22,4.272,,7:05:22,4.28,,23:54:32,0,,7:05:22,0.017,
10/18/2018,7:05:23,0.011,,7:05:23,0.014,,7:05:23,4.45,,7:05:23,4.949,,7:05:23,4.583,,7:05:23,4.23,,23:54:32,0,,7:05:23,0.016,
10/18/2018,7:05:24,0.009,,7:05:24,0.013,,7:05:24,4.12,,7:05:24,4.939,,7:05:24,4.202,,7:05:24,4.21,,23:54:32,0,,7:05:24,0.016,
10/18/2018,7:05:25,0.009,,7:05:25,0.014,,7:05:25,2.82,,7:05:25,4.796,,7:05:25,4.189,,7:05:25,4.18,,23:54:32,0,,7:05:25,0.016,
