,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/29/2018,22:29:51,3.01,22:29:51,0.874,22:29:51,0.267,22:29:51,3.954,22:29:51,5.31,22:29:51,1.75,22:29:51,0.516,22:29:51,0.013
10/29/2018,22:29:52,2.46,22:29:52,0.895,22:29:52,0.206,22:29:52,3.878,22:29:52,6.154,22:29:52,1.75,22:29:52,0.39,22:29:52,0.013
10/29/2018,22:29:53,2.36,22:29:53,0.839,22:29:53,0.157,22:29:53,3.715,22:29:53,6.622,22:29:53,1.73,22:29:53,0.303,22:29:53,0.013
10/29/2018,22:29:54,2.27,22:29:54,0.808,22:29:54,0.148,22:29:54,3.931,22:29:54,5.945,22:29:54,1.76,22:29:54,0.383,22:29:54,0.014
10/29/2018,22:29:55,2.12,22:29:55,0.782,22:29:55,0.153,22:29:55,3.243,22:29:55,5.373,22:29:55,1.77,22:29:55,0.404,22:29:55,0.013
10/29/2018,22:29:56,1.94,22:29:56,0.718,22:29:56,0.155,22:29:56,3.49,22:29:56,5.924,22:29:56,1.78,22:29:56,0.391,22:29:56,0.011
10/29/2018,22:29:57,1.76,22:29:57,0.473,22:29:57,0.187,22:29:57,3.343,22:29:57,5.257,22:29:57,1.85,22:29:57,0.366,22:29:57,0.011
10/29/2018,22:29:58,1.57,22:29:58,0.386,22:29:58,0.254,22:29:58,3.231,22:29:58,5.481,22:29:58,2,22:29:58,0.28,22:29:58,0.011
10/29/2018,22:29:59,1.57,22:29:59,0.556,22:29:59,0.255,22:29:59,3.321,22:29:59,4.67,22:29:59,2.12,22:29:59,0.214,22:29:59,0.011
10/29/2018,22:30:00,1.76,22:30:00,0.572,22:30:00,0.168,22:30:00,3.884,22:30:00,4.15,22:30:00,2.11,22:30:00,0.276,22:30:00,0.013
10/29/2018,22:30:01,1.84,22:30:01,0.389,22:30:01,0.115,22:30:01,4.029,22:30:01,3.134,22:30:01,2.15,22:30:01,0.281,22:30:01,0.011
10/29/2018,22:30:02,1.93,22:30:02,0.271,22:30:02,0.12,22:30:02,4.123,22:30:02,2.814,22:30:02,2.18,22:30:02,0.215,22:30:02,0.011
10/29/2018,22:30:03,1.93,22:30:03,0.242,22:30:03,0.185,22:30:03,3.952,22:30:03,3.059,22:30:03,2.15,22:30:03,0.205,22:30:03,0.013
10/29/2018,22:30:04,1.84,22:30:04,0.194,22:30:04,0.253,22:30:04,3.96,22:30:04,2.982,22:30:04,1.98,22:30:04,0.179,22:30:04,0.014
10/29/2018,22:30:05,1.75,22:30:05,0.167,22:30:05,0.284,22:30:05,3.498,22:30:05,2.973,22:30:05,1.76,22:30:05,0.187,22:30:05,0.013
10/29/2018,22:30:06,1.61,22:30:06,0.174,22:30:06,0.244,22:30:06,3.819,22:30:06,2.743,22:30:06,1.68,22:30:06,0.209,22:30:06,0.012
10/29/2018,22:30:07,1.6,22:30:07,0.154,22:30:07,0.197,22:30:07,4.752,22:30:07,2.934,22:30:07,1.65,22:30:07,0.222,22:30:07,0.013
10/29/2018,22:30:08,1.66,22:30:08,0.138,22:30:08,0.198,22:30:08,5.461,22:30:08,2.776,22:30:08,1.62,22:30:08,0.277,22:30:08,0.012
10/29/2018,22:30:09,1.92,22:30:09,0.109,22:30:09,0.225,22:30:09,5.159,22:30:09,2.847,22:30:09,1.61,22:30:09,0.379,22:30:09,0.011
10/29/2018,22:30:10,1.77,22:30:10,0.102,22:30:10,0.27,22:30:10,6.015,22:30:10,3.94,22:30:10,1.62,22:30:10,0.436,22:30:10,0.012
10/29/2018,22:30:11,1.62,22:30:11,0.099,22:30:11,0.304,22:30:11,3.991,22:30:11,4.396,22:30:11,1.57,22:30:11,0.469,22:30:11,0.013
10/29/2018,22:30:12,1.6,22:30:12,0.09,22:30:12,0.302,22:30:12,3.411,22:30:12,4.08,22:30:12,1.53,22:30:12,0.511,22:30:12,0.011
10/29/2018,22:30:13,1.62,22:30:13,0.094,22:30:13,0.292,22:30:13,3.133,22:30:13,4.238,22:30:13,1.71,22:30:13,0.435,22:30:13,0.012
10/29/2018,22:30:14,1.43,22:30:14,0.091,22:30:14,0.271,22:30:14,3.198,22:30:14,3.828,22:30:14,2.04,22:30:14,0.335,22:30:14,0.012
10/29/2018,22:30:15,1.38,22:30:15,0.082,22:30:15,0.237,22:30:15,3.267,22:30:15,4.578,22:30:15,2.03,22:30:15,0.29,22:30:15,0.012
10/29/2018,22:30:16,1.32,22:30:16,0.064,22:30:16,0.21,22:30:16,3.278,22:30:16,4.078,22:30:16,1.94,22:30:16,0.234,22:30:16,0.013
10/29/2018,22:30:17,1.16,22:30:17,0.061,22:30:17,0.17,22:30:17,2.822,22:30:17,3.605,22:30:17,1.97,22:30:17,0.175,22:30:17,0.014
10/29/2018,22:30:18,1.18,22:30:18,0.061,22:30:18,0.11,22:30:18,3.112,22:30:18,3.287,22:30:18,1.96,22:30:18,0.151,22:30:18,0.011
10/29/2018,22:30:19,1.3,22:30:19,0.076,22:30:19,0.118,22:30:19,3.151,22:30:19,3.241,22:30:19,1.96,22:30:19,0.14,22:30:19,0.01
10/29/2018,22:30:20,1.24,22:30:20,0.13,22:30:20,0.159,22:30:20,1.468,22:30:20,3.186,22:30:20,1.9,22:30:20,0.111,22:30:20,0.012
10/29/2018,22:30:21,1.19,22:30:21,0.171,22:30:21,0.177,22:30:21,2.524,22:30:21,3.015,22:30:21,1.76,22:30:21,0.103,22:30:21,0.012
10/29/2018,22:30:22,1.16,22:30:22,0.168,22:30:22,0.157,22:30:22,2.479,22:30:22,3.327,22:30:22,1.66,22:30:22,0.118,22:30:22,0.011
10/29/2018,22:30:23,0.943,22:30:23,0.15,22:30:23,0.107,22:30:23,1.991,22:30:23,3.346,22:30:23,1.59,22:30:23,0.116,22:30:23,0.01
10/29/2018,22:30:24,0.817,22:30:24,0.093,22:30:24,0.079,22:30:24,2.165,22:30:24,3.405,22:30:24,1.45,22:30:24,0.107,22:30:24,0.011
10/29/2018,22:30:25,0.85,22:30:25,0.116,22:30:25,0.066,22:30:25,1.54,22:30:25,3.574,22:30:25,1.46,22:30:25,0.098,22:30:25,0.012
10/29/2018,22:30:26,0.8,22:30:26,0.165,22:30:26,0.052,22:30:26,2.237,22:30:26,3.631,22:30:26,1.45,22:30:26,0.117,22:30:26,0.012
10/29/2018,22:30:27,0.841,22:30:27,0.131,22:30:27,0.056,22:30:27,1.725,22:30:27,3.633,22:30:27,1.31,22:30:27,0.147,22:30:27,0.012
10/29/2018,22:30:28,1.07,22:30:28,0.125,22:30:28,0.074,22:30:28,1.733,22:30:28,5.073,22:30:28,1.25,22:30:28,0.142,22:30:28,0.012
10/29/2018,22:30:29,0.887,22:30:29,0.461,22:30:29,0.086,22:30:29,1.644,22:30:29,4.731,22:30:29,1.3,22:30:29,0.14,22:30:29,0.013
10/29/2018,22:30:30,0.535,22:30:30,0.525,22:30:30,0.087,22:30:30,1.861,22:30:30,4.102,22:30:30,1.58,22:30:30,0.182,22:30:30,0.012
10/29/2018,22:30:31,0.413,22:30:31,0.16,22:30:31,0.093,22:30:31,1.81,22:30:31,4.495,22:30:31,1.75,22:30:31,0.172,22:30:31,0.011
10/29/2018,22:30:32,0.411,22:30:32,0.152,22:30:32,0.083,22:30:32,1.775,22:30:32,4.094,22:30:32,1.7,22:30:32,0.117,22:30:32,0.012
10/29/2018,22:30:33,0.39,22:30:33,0.116,22:30:33,0.081,22:30:33,1.71,22:30:33,2.864,22:30:33,1.53,22:30:33,0.115,22:30:33,0.012
10/29/2018,22:30:34,0.362,22:30:34,0.102,22:30:34,0.08,22:30:34,1.746,22:30:34,3.537,22:30:34,1.25,22:30:34,0.126,22:30:34,0.014
10/29/2018,22:30:35,0.327,22:30:35,0.088,22:30:35,0.074,22:30:35,1.467,22:30:35,3.307,22:30:35,1.1,22:30:35,0.113,22:30:35,0.012
10/29/2018,22:30:36,0.321,22:30:36,0.081,22:30:36,0.063,22:30:36,1.683,22:30:36,3.532,22:30:36,0.975,22:30:36,0.135,22:30:36,0.013
10/29/2018,22:30:37,0.329,22:30:37,0.063,22:30:37,0.058,22:30:37,1.608,22:30:37,3.734,22:30:37,0.852,22:30:37,0.16,22:30:37,0.013
10/29/2018,22:30:38,0.455,22:30:38,0.055,22:30:38,0.054,22:30:38,1.378,22:30:38,4.056,22:30:38,0.757,22:30:38,0.154,22:30:38,0.015
10/29/2018,22:30:39,0.668,22:30:39,0.062,22:30:39,0.067,22:30:39,1.47,22:30:39,4.663,22:30:39,0.653,22:30:39,0.134,22:30:39,0.013
10/29/2018,22:30:40,0.63,22:30:40,0.066,22:30:40,0.089,22:30:40,1.403,22:30:40,3.841,22:30:40,0.75,22:30:40,0.142,22:30:40,0.013
10/29/2018,22:30:41,0.673,22:30:41,0.068,22:30:41,0.111,22:30:41,1.439,22:30:41,3.484,22:30:41,0.765,22:30:41,0.153,22:30:41,0.013
10/29/2018,22:30:42,0.652,22:30:42,0.056,22:30:42,0.113,22:30:42,1.291,22:30:42,3.522,22:30:42,0.549,22:30:42,0.159,22:30:42,0.013
10/29/2018,22:30:43,0.631,22:30:43,0.045,22:30:43,0.071,22:30:43,0.792,22:30:43,3.261,22:30:43,0.48,22:30:43,0.161,22:30:43,0.017
10/29/2018,22:30:44,0.703,22:30:44,0.041,22:30:44,0.039,22:30:44,0.517,22:30:44,3.855,22:30:44,0.442,22:30:44,0.156,22:30:44,0.012
10/29/2018,22:30:45,0.729,22:30:45,0.038,22:30:45,0.035,22:30:45,0.635,22:30:45,3.89,22:30:45,0.406,22:30:45,0.138,22:30:45,0.01
10/29/2018,22:30:46,0.766,22:30:46,0.037,22:30:46,0.042,22:30:46,0.516,22:30:46,3.568,22:30:46,0.355,22:30:46,0.105,22:30:46,0.012
10/29/2018,22:30:47,0.841,22:30:47,0.034,22:30:47,0.067,22:30:47,0.733,22:30:47,3.419,22:30:47,0.318,22:30:47,0.089,22:30:47,0.012
10/29/2018,22:30:48,0.823,22:30:48,0.036,22:30:48,0.078,22:30:48,0.791,22:30:48,3.055,22:30:48,0.319,22:30:48,0.097,22:30:48,0.011
10/29/2018,22:30:49,1.03,22:30:49,0.034,22:30:49,0.061,22:30:49,0.616,22:30:49,3.307,22:30:49,0.321,22:30:49,0.121,22:30:49,0.011
10/29/2018,22:30:50,1.06,22:30:50,0.037,22:30:50,0.065,22:30:50,0.658,22:30:50,2.785,22:30:50,0.309,22:30:50,0.12,22:30:50,0.011
10/29/2018,22:30:51,0.852,22:30:51,0.044,22:30:51,0.084,22:30:51,0.938,22:30:51,3.171,22:30:51,0.297,22:30:51,0.152,22:30:51,0.012
10/29/2018,22:30:52,0.751,22:30:52,0.041,22:30:52,0.102,22:30:52,0.828,22:30:52,3.013,22:30:52,0.359,22:30:52,0.17,22:30:52,0.013
10/29/2018,22:30:53,0.703,22:30:53,0.031,22:30:53,0.101,22:30:53,0.899,22:30:53,3.004,22:30:53,0.529,22:30:53,0.166,22:30:53,0.013
10/29/2018,22:30:54,0.567,22:30:54,0.044,22:30:54,0.06,22:30:54,0.814,22:30:54,3.528,22:30:54,0.592,22:30:54,0.154,22:30:54,0.012
10/29/2018,22:30:55,0.364,22:30:55,0.048,22:30:55,0.053,22:30:55,0.814,22:30:55,3.017,22:30:55,0.668,22:30:55,0.144,22:30:55,0.013
10/29/2018,22:30:56,0.335,22:30:56,0.031,22:30:56,0.045,22:30:56,0.631,22:30:56,3.291,22:30:56,0.782,22:30:56,0.139,22:30:56,0.013
10/29/2018,22:30:57,0.309,22:30:57,0.042,22:30:57,0.032,22:30:57,0.752,22:30:57,3.166,22:30:57,0.742,22:30:57,0.14,22:30:57,0.013
10/29/2018,22:30:58,0.288,22:30:58,0.052,22:30:58,0.026,22:30:58,0.776,22:30:58,3.076,22:30:58,0.7,22:30:58,0.133,22:30:58,0.013
10/29/2018,22:30:59,0.25,22:30:59,0.048,22:30:59,0.025,22:30:59,0.753,22:30:59,3.245,22:30:59,0.627,22:30:59,0.135,22:30:59,0.012
10/29/2018,22:31:00,0.211,22:31:00,0.038,22:31:00,0.027,22:31:00,0.685,22:31:00,2.947,22:31:00,0.568,22:31:00,0.139,22:31:00,0.012
10/29/2018,22:31:01,0.183,22:31:01,0.034,22:31:01,0.029,22:31:01,0.688,22:31:01,2.807,22:31:01,0.556,22:31:01,0.143,22:31:01,0.013
10/29/2018,22:31:02,0.191,22:31:02,0.03,22:31:02,0.024,22:31:02,0.547,22:31:02,3.171,22:31:02,0.53,22:31:02,0.155,22:31:02,0.013
10/29/2018,22:31:03,0.174,22:31:03,0.022,22:31:03,0.024,22:31:03,0.704,22:31:03,2.857,22:31:03,0.455,22:31:03,0.161,22:31:03,0.013
10/29/2018,22:31:04,0.156,22:31:04,0.024,22:31:04,0.034,22:31:04,0.565,22:31:04,3.322,22:31:04,0.391,22:31:04,0.181,22:31:04,0.012
10/29/2018,22:31:05,0.145,22:31:05,0.026,22:31:05,0.035,22:31:05,0.609,22:31:05,3.826,22:31:05,0.394,22:31:05,0.21,22:31:05,0.012
10/29/2018,22:31:06,0.128,22:31:06,0.024,22:31:06,0.024,22:31:06,0.25,22:31:06,3.603,22:31:06,0.38,22:31:06,0.228,22:31:06,0.011
10/29/2018,22:31:07,0.139,22:31:07,0.024,22:31:07,0.022,22:31:07,0.303,22:31:07,3.331,22:31:07,0.358,22:31:07,0.249,22:31:07,0.012
10/29/2018,22:31:08,0.149,22:31:08,0.032,22:31:08,0.023,22:31:08,0.617,22:31:08,3.37,22:31:08,0.336,22:31:08,0.217,22:31:08,0.012
10/29/2018,22:31:09,0.146,22:31:09,0.082,22:31:09,0.023,22:31:09,0.182,22:31:09,3.537,22:31:09,0.361,22:31:09,0.233,22:31:09,0.013
10/29/2018,22:31:10,0.153,22:31:10,0.143,22:31:10,0.02,22:31:10,0.321,22:31:10,4.181,22:31:10,0.399,22:31:10,0.253,22:31:10,0.014
10/29/2018,22:31:11,0.205,22:31:11,0.174,22:31:11,0.021,22:31:11,0.412,22:31:11,3.973,22:31:11,0.452,22:31:11,0.242,22:31:11,0.014
10/29/2018,22:31:12,0.221,22:31:12,0.124,22:31:12,0.021,22:31:12,0.505,22:31:12,3.894,22:31:12,0.448,22:31:12,0.248,22:31:12,0.012
10/29/2018,22:31:13,0.168,22:31:13,0.154,22:31:13,0.03,22:31:13,0.602,22:31:13,4.185,22:31:13,0.355,22:31:13,0.199,22:31:13,0.012
10/29/2018,22:31:14,0.187,22:31:14,0.199,22:31:14,0.033,22:31:14,0.605,22:31:14,3.837,22:31:14,0.401,22:31:14,0.142,22:31:14,0.013
10/29/2018,22:31:15,0.187,22:31:15,0.292,22:31:15,0.039,22:31:15,0.695,22:31:15,3.559,22:31:15,0.508,22:31:15,0.155,22:31:15,0.012
10/29/2018,22:31:16,0.147,22:31:16,0.374,22:31:16,0.059,22:31:16,0.761,22:31:16,3.267,22:31:16,0.541,22:31:16,0.182,22:31:16,0.011
10/29/2018,22:31:17,0.147,22:31:17,0.391,22:31:17,0.071,22:31:17,0.881,22:31:17,3.16,22:31:17,0.554,22:31:17,0.19,22:31:17,0.012
10/29/2018,22:31:18,0.147,22:31:18,0.369,22:31:18,0.048,22:31:18,0.606,22:31:18,3.256,22:31:18,0.571,22:31:18,0.194,22:31:18,0.011
10/29/2018,22:31:19,0.162,22:31:19,0.249,22:31:19,0.036,22:31:19,0.689,22:31:19,3.114,22:31:19,0.581,22:31:19,0.194,22:31:19,0.012
10/29/2018,22:31:20,0.138,22:31:20,0.214,22:31:20,0.03,22:31:20,0.714,22:31:20,3.041,22:31:20,0.578,22:31:20,0.188,22:31:20,0.015
10/29/2018,22:31:21,0.131,22:31:21,0.184,22:31:21,0.03,22:31:21,0.899,22:31:21,2.985,22:31:21,0.549,22:31:21,0.188,22:31:21,0.013
10/29/2018,22:31:22,0.121,22:31:22,0.163,22:31:22,0.027,22:31:22,0.968,22:31:22,3.004,22:31:22,0.551,22:31:22,0.17,22:31:22,0.011
10/29/2018,22:31:23,0.124,22:31:23,0.129,22:31:23,0.025,22:31:23,0.957,22:31:23,3.033,22:31:23,0.547,22:31:23,0.168,22:31:23,0.013
10/29/2018,22:31:24,0.111,22:31:24,0.11,22:31:24,0.019,22:31:24,0.933,22:31:24,2.917,22:31:24,0.516,22:31:24,0.156,22:31:24,0.012
10/29/2018,22:31:25,0.107,22:31:25,0.104,22:31:25,0.021,22:31:25,0.994,22:31:25,2.855,22:31:25,0.479,22:31:25,0.124,22:31:25,0.015
10/29/2018,22:31:26,0.131,22:31:26,0.084,22:31:26,0.031,22:31:26,1.078,22:31:26,2.673,22:31:26,0.463,22:31:26,0.093,22:31:26,0.016
10/29/2018,22:31:27,0.183,22:31:27,0.093,22:31:27,0.032,22:31:27,1.246,22:31:27,2.647,22:31:27,0.477,22:31:27,0.094,22:31:27,0.012
10/29/2018,22:31:28,0.307,22:31:28,0.099,22:31:28,0.03,22:31:28,1.255,22:31:28,2.559,22:31:28,0.49,22:31:28,0.101,22:31:28,0.012
10/29/2018,22:31:29,0.369,22:31:29,0.076,22:31:29,0.047,22:31:29,1.307,22:31:29,2.502,22:31:29,0.381,22:31:29,0.131,22:31:29,0.015
10/29/2018,22:31:30,0.351,22:31:30,0.06,22:31:30,0.05,22:31:30,1.293,22:31:30,2.384,22:31:30,0.547,22:31:30,0.118,22:31:30,0.017
10/29/2018,22:31:31,0.303,22:31:31,0.054,22:31:31,0.066,22:31:31,1.239,22:31:31,2.305,22:31:31,0.757,22:31:31,0.08,22:31:31,0.012
10/29/2018,22:31:32,0.337,22:31:32,0.056,22:31:32,0.111,22:31:32,1.196,22:31:32,2.167,22:31:32,0.655,22:31:32,0.074,22:31:32,0.012
10/29/2018,22:31:33,0.509,22:31:33,0.065,22:31:33,0.16,22:31:33,1.146,22:31:33,2.176,22:31:33,0.598,22:31:33,0.068,22:31:33,0.011
10/29/2018,22:31:34,0.597,22:31:34,0.066,22:31:34,0.207,22:31:34,1.149,22:31:34,2.235,22:31:34,0.592,22:31:34,0.071,22:31:34,0.013
10/29/2018,22:31:35,0.561,22:31:35,0.054,22:31:35,0.177,22:31:35,1.127,22:31:35,2.185,22:31:35,0.454,22:31:35,0.067,22:31:35,0.012
10/29/2018,22:31:36,0.566,22:31:36,0.054,22:31:36,0.093,22:31:36,1.081,22:31:36,2.172,22:31:36,0.336,22:31:36,0.057,22:31:36,0.012
10/29/2018,22:31:37,0.48,22:31:37,0.06,22:31:37,0.045,22:31:37,1.017,22:31:37,2.362,22:31:37,0.276,22:31:37,0.052,22:31:37,0.011
10/29/2018,22:31:38,0.417,22:31:38,0.075,22:31:38,0.027,22:31:38,0.831,22:31:38,2.439,22:31:38,0.261,22:31:38,0.055,22:31:38,0.011
10/29/2018,22:31:39,0.391,22:31:39,0.1,22:31:39,0.023,22:31:39,0.722,22:31:39,2.79,22:31:39,0.274,22:31:39,0.054,22:31:39,0.011
10/29/2018,22:31:40,0.378,22:31:40,0.176,22:31:40,0.026,22:31:40,0.818,22:31:40,3.184,22:31:40,0.334,22:31:40,0.049,22:31:40,0.012
10/29/2018,22:31:41,0.313,22:31:41,0.126,22:31:41,0.044,22:31:41,0.93,22:31:41,3.41,22:31:41,0.44,22:31:41,0.053,22:31:41,0.014
10/29/2018,22:31:42,0.237,22:31:42,0.047,22:31:42,0.05,22:31:42,0.965,22:31:42,3.638,22:31:42,0.462,22:31:42,0.06,22:31:42,0.013
10/29/2018,22:31:43,0.246,22:31:43,0.044,22:31:43,0.037,22:31:43,1.054,22:31:43,3.535,22:31:43,0.317,22:31:43,0.064,22:31:43,0.011
10/29/2018,22:31:44,0.274,22:31:44,0.043,22:31:44,0.058,22:31:44,0.934,22:31:44,3.48,22:31:44,0.281,22:31:44,0.063,22:31:44,0.012
10/29/2018,22:31:45,0.263,22:31:45,0.057,22:31:45,0.09,22:31:45,0.939,22:31:45,3.506,22:31:45,0.394,22:31:45,0.061,22:31:45,0.014
10/29/2018,22:31:46,0.226,22:31:46,0.056,22:31:46,0.087,22:31:46,0.955,22:31:46,3.559,22:31:46,0.404,22:31:46,0.068,22:31:46,0.014
10/29/2018,22:31:47,0.218,22:31:47,0.069,22:31:47,0.076,22:31:47,0.922,22:31:47,3.396,22:31:47,0.399,22:31:47,0.088,22:31:47,0.011
10/29/2018,22:31:48,0.199,22:31:48,0.077,22:31:48,0.056,22:31:48,0.938,22:31:48,3.267,22:31:48,0.567,22:31:48,0.106,22:31:48,0.012
10/29/2018,22:31:49,0.186,22:31:49,0.039,22:31:49,0.053,22:31:49,0.819,22:31:49,2.921,22:31:49,0.584,22:31:49,0.107,22:31:49,0.012
10/29/2018,22:31:50,0.173,22:31:50,0.031,22:31:50,0.071,22:31:50,0.621,22:31:50,2.89,22:31:50,0.38,22:31:50,0.12,22:31:50,0.011
10/29/2018,22:31:51,0.175,22:31:51,0.032,22:31:51,0.082,22:31:51,0.562,22:31:51,2.798,22:31:51,0.273,22:31:51,0.162,22:31:51,0.012
10/29/2018,22:31:52,0.179,22:31:52,0.034,22:31:52,0.078,22:31:52,0.56,22:31:52,2.873,22:31:52,0.283,22:31:52,0.176,22:31:52,0.013
10/29/2018,22:31:53,0.171,22:31:53,0.054,22:31:53,0.097,22:31:53,0.591,22:31:53,2.713,22:31:53,0.594,22:31:53,0.196,22:31:53,0.014
10/29/2018,22:31:54,0.151,22:31:54,0.044,22:31:54,0.107,22:31:54,0.506,22:31:54,2.555,22:31:54,1.09,22:31:54,0.206,22:31:54,0.013
10/29/2018,22:31:55,0.189,22:31:55,0.031,22:31:55,0.106,22:31:55,0.566,22:31:55,2.461,22:31:55,0.986,22:31:55,0.186,22:31:55,0.011
10/29/2018,22:31:56,0.199,22:31:56,0.029,22:31:56,0.113,22:31:56,0.411,22:31:56,2.698,22:31:56,0.635,22:31:56,0.183,22:31:56,0.012
10/29/2018,22:31:57,0.21,22:31:57,0.024,22:31:57,0.113,22:31:57,0.413,22:31:57,2.744,22:31:57,0.479,22:31:57,0.221,22:31:57,0.012
10/29/2018,22:31:58,0.285,22:31:58,0.026,22:31:58,0.077,22:31:58,0.433,22:31:58,2.73,22:31:58,0.562,22:31:58,0.22,22:31:58,0.011
10/29/2018,22:31:59,0.184,22:31:59,0.025,22:31:59,0.034,22:31:59,0.438,22:31:59,2.908,22:31:59,0.805,22:31:59,0.2,22:31:59,0.011
10/29/2018,22:32:00,0.163,22:32:00,0.021,22:32:00,0.028,22:32:00,0.346,22:32:00,2.735,22:32:00,0.788,22:32:00,0.214,22:32:00,0.011
10/29/2018,22:32:01,0.141,22:32:01,0.02,22:32:01,0.026,22:32:01,0.447,22:32:01,2.757,22:32:01,0.752,22:32:01,0.217,22:32:01,0.012
10/29/2018,22:32:02,0.121,22:32:02,0.021,22:32:02,0.022,22:32:02,0.391,22:32:02,2.741,22:32:02,0.737,22:32:02,0.207,22:32:02,0.012
10/29/2018,22:32:03,0.12,22:32:03,0.022,22:32:03,0.025,22:32:03,0.323,22:32:03,2.713,22:32:03,0.717,22:32:03,0.201,22:32:03,0.015
10/29/2018,22:32:04,0.125,22:32:04,0.023,22:32:04,0.028,22:32:04,0.383,22:32:04,2.728,22:32:04,0.744,22:32:04,0.2,22:32:04,0.015
10/29/2018,22:32:05,0.138,22:32:05,0.021,22:32:05,0.028,22:32:05,0.322,22:32:05,2.77,22:32:05,0.835,22:32:05,0.212,22:32:05,0.012
10/29/2018,22:32:06,0.173,22:32:06,0.022,22:32:06,0.026,22:32:06,0.288,22:32:06,2.627,22:32:06,0.76,22:32:06,0.294,22:32:06,0.012
10/29/2018,22:32:07,0.144,22:32:07,0.019,22:32:07,0.029,22:32:07,0.35,22:32:07,2.722,22:32:07,0.654,22:32:07,0.386,22:32:07,0.012
10/29/2018,22:32:08,0.13,22:32:08,0.019,22:32:08,0.03,22:32:08,0.25,22:32:08,2.895,22:32:08,0.658,22:32:08,0.416,22:32:08,0.012
10/29/2018,22:32:09,0.147,22:32:09,0.018,22:32:09,0.026,22:32:09,0.316,22:32:09,2.774,22:32:09,0.683,22:32:09,0.399,22:32:09,0.013
10/29/2018,22:32:10,0.147,22:32:10,0.018,22:32:10,0.025,22:32:10,0.348,22:32:10,2.704,22:32:10,0.715,22:32:10,0.395,22:32:10,0.014
10/29/2018,22:32:11,0.125,22:32:11,0.018,22:32:11,0.024,22:32:11,0.27,22:32:11,2.698,22:32:11,0.72,22:32:11,0.362,22:32:11,0.014
10/29/2018,22:32:12,0.113,22:32:12,0.018,22:32:12,0.023,22:32:12,0.262,22:32:12,2.743,22:32:12,0.687,22:32:12,0.307,22:32:12,0.014
10/29/2018,22:32:13,0.091,22:32:13,0.016,22:32:13,0.022,22:32:13,0.275,22:32:13,2.864,22:32:13,0.657,22:32:13,0.279,22:32:13,0.013
10/29/2018,22:32:14,0.086,22:32:14,0.018,22:32:14,0.02,22:32:14,0.311,22:32:14,2.862,22:32:14,0.625,22:32:14,0.24,22:32:14,0.012
10/29/2018,22:32:15,0.085,22:32:15,0.018,22:32:15,0.02,22:32:15,0.242,22:32:15,2.899,22:32:15,0.697,22:32:15,0.226,22:32:15,0.013
10/29/2018,22:32:16,0.082,22:32:16,0.022,22:32:16,0.023,22:32:16,0.196,22:32:16,2.731,22:32:16,0.713,22:32:16,0.222,22:32:16,0.013
10/29/2018,22:32:17,0.078,22:32:17,0.024,22:32:17,0.024,22:32:17,0.209,22:32:17,2.715,22:32:17,0.609,22:32:17,0.198,22:32:17,0.017
10/29/2018,22:32:18,0.08,22:32:18,0.018,22:32:18,0.019,22:32:18,0.231,22:32:18,2.724,22:32:18,0.543,22:32:18,0.149,22:32:18,0.016
10/29/2018,22:32:19,0.074,22:32:19,0.017,22:32:19,0.02,22:32:19,0.213,22:32:19,2.792,22:32:19,0.465,22:32:19,0.129,22:32:19,0.014
10/29/2018,22:32:20,0.071,22:32:20,0.017,22:32:20,0.02,22:32:20,0.2,22:32:20,2.671,22:32:20,0.391,22:32:20,0.109,22:32:20,0.012
10/29/2018,22:32:21,0.07,22:32:21,0.018,22:32:21,0.016,22:32:21,0.142,22:32:21,2.785,22:32:21,0.433,22:32:21,0.099,22:32:21,0.014
10/29/2018,22:32:22,0.075,22:32:22,0.017,22:32:22,0.02,22:32:22,0.149,22:32:22,2.838,22:32:22,0.548,22:32:22,0.112,22:32:22,0.015
10/29/2018,22:32:23,0.078,22:32:23,0.019,22:32:23,0.018,22:32:23,0.14,22:32:23,2.625,22:32:23,0.535,22:32:23,0.112,22:32:23,0.013
10/29/2018,22:32:24,0.074,22:32:24,0.018,22:32:24,0.017,22:32:24,0.161,22:32:24,2.676,22:32:24,0.5,22:32:24,0.116,22:32:24,0.014
10/29/2018,22:32:25,0.073,22:32:25,0.016,22:32:25,0.02,22:32:25,0.17,22:32:25,2.68,22:32:25,0.62,22:32:25,0.107,22:32:25,0.017
10/29/2018,22:32:26,0.067,22:32:26,0.015,22:32:26,0.019,22:32:26,0.192,22:32:26,2.634,22:32:26,0.616,22:32:26,0.097,22:32:26,0.015
10/29/2018,22:32:27,0.067,22:32:27,0.016,22:32:27,0.02,22:32:27,0.117,22:32:27,2.757,22:32:27,0.544,22:32:27,0.093,22:32:27,0.012
10/29/2018,22:32:28,0.068,22:32:28,0.016,22:32:28,0.018,22:32:28,0.159,22:32:28,2.649,22:32:28,0.55,22:32:28,0.084,22:32:28,0.013
10/29/2018,22:32:29,0.07,22:32:29,0.017,22:32:29,0.017,22:32:29,0.135,22:32:29,2.733,22:32:29,0.586,22:32:29,0.085,22:32:29,0.014
10/29/2018,22:32:30,0.066,22:32:30,0.018,22:32:30,0.018,22:32:30,0.08,22:32:30,2.564,22:32:30,0.611,22:32:30,0.083,22:32:30,0.014
