,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/16/2018,3:24:36,8.11,3:24:36,0.015,3:24:36,11.9,3:24:36,0.015,3:24:36,-0.178,3:24:36,0.019,3:24:36,0.024,3:24:36,0.013
10/16/2018,3:24:37,9.28,3:24:37,0.014,3:24:37,12,3:24:37,0.022,3:24:37,-0.181,3:24:37,0.02,3:24:37,0.025,3:24:37,0.012
10/16/2018,3:24:38,10.8,3:24:38,0.014,3:24:38,11.3,3:24:38,0.01,3:24:38,-0.181,3:24:38,0.02,3:24:38,0.025,3:24:38,0.013
10/16/2018,3:24:39,11.8,3:24:39,0.014,3:24:39,10.6,3:24:39,0.011,3:24:39,-0.164,3:24:39,0.021,3:24:39,0.026,3:24:39,0.012
10/16/2018,3:24:40,13.4,3:24:40,0.014,3:24:40,9.9,3:24:40,0.013,3:24:40,-0.183,3:24:40,0.02,3:24:40,0.025,3:24:40,0.011
10/16/2018,3:24:41,15.4,3:24:41,0.015,3:24:41,9.12,3:24:41,0.014,3:24:41,-0.171,3:24:41,0.019,3:24:41,0.024,3:24:41,0.011
10/16/2018,3:24:42,16.4,3:24:42,0.014,3:24:42,9.41,3:24:42,0.012,3:24:42,-0.167,3:24:42,0.02,3:24:42,0.024,3:24:42,0.011
10/16/2018,3:24:43,16.4,3:24:43,0.014,3:24:43,10.2,3:24:43,0.013,3:24:43,-0.176,3:24:43,0.019,3:24:43,0.024,3:24:43,0.012
10/16/2018,3:24:44,18.8,3:24:44,0.013,3:24:44,10.2,3:24:44,0.014,3:24:44,-0.18,3:24:44,0.02,3:24:44,0.024,3:24:44,0.013
10/16/2018,3:24:45,25,3:24:45,0.014,3:24:45,10.1,3:24:45,0.018,3:24:45,-0.18,3:24:45,0.021,3:24:45,0.025,3:24:45,0.013
10/16/2018,3:24:46,19.8,3:24:46,0.015,3:24:46,10.6,3:24:46,0.016,3:24:46,-0.175,3:24:46,0.021,3:24:46,0.025,3:24:46,0.013
10/16/2018,3:24:47,15.8,3:24:47,0.015,3:24:47,10.4,3:24:47,0.017,3:24:47,-0.178,3:24:47,0.022,3:24:47,0.024,3:24:47,0.013
10/16/2018,3:24:48,21.9,3:24:48,0.015,3:24:48,9.34,3:24:48,0.025,3:24:48,-0.179,3:24:48,0.02,3:24:48,0.024,3:24:48,0.012
10/16/2018,3:24:49,22,3:24:49,0.014,3:24:49,9.27,3:24:49,0.018,3:24:49,-0.176,3:24:49,0.02,3:24:49,0.024,3:24:49,0.012
10/16/2018,3:24:50,18.9,3:24:50,0.013,3:24:50,11,3:24:50,0.02,3:24:50,-0.176,3:24:50,0.021,3:24:50,0.024,3:24:50,0.011
10/16/2018,3:24:51,19.2,3:24:51,0.014,3:24:51,12.2,3:24:51,0.019,3:24:51,-0.179,3:24:51,0.021,3:24:51,0.024,3:24:51,0.011
10/16/2018,3:24:52,21.8,3:24:52,0.015,3:24:52,13.1,3:24:52,0.02,3:24:52,-0.177,3:24:52,0.019,3:24:52,0.024,3:24:52,0.011
10/16/2018,3:24:53,22,3:24:53,0.015,3:24:53,14.3,3:24:53,0.015,3:24:53,-0.181,3:24:53,0.021,3:24:53,0.023,3:24:53,0.011
10/16/2018,3:24:54,24.9,3:24:54,0.015,3:24:54,14.7,3:24:54,0.013,3:24:54,-0.188,3:24:54,0.021,3:24:54,0.023,3:24:54,0.012
10/16/2018,3:24:55,24.1,3:24:55,0.014,3:24:55,16.2,3:24:55,0.017,3:24:55,-0.176,3:24:55,0.02,3:24:55,0.024,3:24:55,0.012
10/16/2018,3:24:56,23.6,3:24:56,0.014,3:24:56,18.1,3:24:56,0.017,3:24:56,-0.18,3:24:56,0.021,3:24:56,0.024,3:24:56,0.011
10/16/2018,3:24:57,26.6,3:24:57,0.015,3:24:57,17.8,3:24:57,0.014,3:24:57,-0.183,3:24:57,0.021,3:24:57,0.023,3:24:57,0.01
10/16/2018,3:24:58,22.6,3:24:58,0.017,3:24:58,16.7,3:24:58,0.013,3:24:58,-0.177,3:24:58,0.02,3:24:58,0.025,3:24:58,0.01
10/16/2018,3:24:59,22.1,3:24:59,0.014,3:24:59,15.8,3:24:59,0.012,3:24:59,-0.168,3:24:59,0.02,3:24:59,0.025,3:24:59,0.011
10/16/2018,3:25:00,22.1,3:25:00,0.014,3:25:00,16.4,3:25:00,0.014,3:25:00,-0.182,3:25:00,0.021,3:25:00,0.024,3:25:00,0.011
10/16/2018,3:25:01,20,3:25:01,0.013,3:25:01,17.3,3:25:01,0.012,3:25:01,-0.181,3:25:01,0.019,3:25:01,0.025,3:25:01,0.014
10/16/2018,3:25:02,19.2,3:25:02,0.014,3:25:02,17.2,3:25:02,0.01,3:25:02,-0.182,3:25:02,0.02,3:25:02,0.025,3:25:02,0.012
10/16/2018,3:25:03,16.5,3:25:03,0.015,3:25:03,16.6,3:25:03,0.012,3:25:03,-0.178,3:25:03,0.021,3:25:03,0.024,3:25:03,0.011
10/16/2018,3:25:04,14.2,3:25:04,0.015,3:25:04,15.8,3:25:04,0.012,3:25:04,-0.176,3:25:04,0.02,3:25:04,0.024,3:25:04,0.012
10/16/2018,3:25:05,14.3,3:25:05,0.015,3:25:05,16.2,3:25:05,0.011,3:25:05,-0.178,3:25:05,0.02,3:25:05,0.032,3:25:05,0.012
10/16/2018,3:25:06,15.6,3:25:06,0.015,3:25:06,16.2,3:25:06,0.01,3:25:06,-0.175,3:25:06,0.021,3:25:06,0.035,3:25:06,0.012
10/16/2018,3:25:07,16.4,3:25:07,0.014,3:25:07,15.6,3:25:07,0.011,3:25:07,-0.172,3:25:07,0.02,3:25:07,0.024,3:25:07,0.012
10/16/2018,3:25:08,16.1,3:25:08,0.014,3:25:08,14,3:25:08,0.011,3:25:08,-0.173,3:25:08,0.021,3:25:08,0.024,3:25:08,0.012
10/16/2018,3:25:09,18.1,3:25:09,0.015,3:25:09,13.3,3:25:09,0.011,3:25:09,-0.169,3:25:09,0.021,3:25:09,0.025,3:25:09,0.014
10/16/2018,3:25:10,19.4,3:25:10,0.016,3:25:10,14.6,3:25:10,0.01,3:25:10,-0.188,3:25:10,0.021,3:25:10,0.025,3:25:10,0.015
10/16/2018,3:25:11,20,3:25:11,0.015,3:25:11,15.9,3:25:11,0.01,3:25:11,-0.182,3:25:11,0.02,3:25:11,0.025,3:25:11,0.013
10/16/2018,3:25:12,18.9,3:25:12,0.015,3:25:12,14.6,3:25:12,0.012,3:25:12,-0.177,3:25:12,0.02,3:25:12,0.025,3:25:12,0.011
10/16/2018,3:25:13,15.6,3:25:13,0.015,3:25:13,11.9,3:25:13,0.013,3:25:13,-0.181,3:25:13,0.02,3:25:13,0.025,3:25:13,0.011
10/16/2018,3:25:14,12.4,3:25:14,0.014,3:25:14,9.27,3:25:14,0.014,3:25:14,-0.184,3:25:14,0.02,3:25:14,0.026,3:25:14,0.013
10/16/2018,3:25:15,11.4,3:25:15,0.013,3:25:15,6.4,3:25:15,0.016,3:25:15,-0.179,3:25:15,0.021,3:25:15,0.025,3:25:15,0.012
10/16/2018,3:25:16,10.2,3:25:16,0.013,3:25:16,5.43,3:25:16,0.014,3:25:16,-0.182,3:25:16,0.021,3:25:16,0.024,3:25:16,0.013
10/16/2018,3:25:17,8.23,3:25:17,0.014,3:25:17,6.59,3:25:17,0.013,3:25:17,-0.183,3:25:17,0.021,3:25:17,0.024,3:25:17,0.012
10/16/2018,3:25:18,7.09,3:25:18,0.014,3:25:18,8.5,3:25:18,0.015,3:25:18,-0.181,3:25:18,0.021,3:25:18,0.025,3:25:18,0.012
10/16/2018,3:25:19,7.99,3:25:19,0.014,3:25:19,9.92,3:25:19,0.012,3:25:19,-0.181,3:25:19,0.021,3:25:19,0.025,3:25:19,0.011
10/16/2018,3:25:20,7.38,3:25:20,0.014,3:25:20,11,3:25:20,0.01,3:25:20,-0.177,3:25:20,0.019,3:25:20,0.025,3:25:20,0.013
10/16/2018,3:25:21,6.38,3:25:21,0.014,3:25:21,11.3,3:25:21,0.011,3:25:21,-0.181,3:25:21,0.02,3:25:21,0.025,3:25:21,0.013
10/16/2018,3:25:22,5.72,3:25:22,0.014,3:25:22,10.8,3:25:22,0.01,3:25:22,-0.166,3:25:22,0.019,3:25:22,0.024,3:25:22,0.012
10/16/2018,3:25:23,4.51,3:25:23,0.014,3:25:23,11.2,3:25:23,0.016,3:25:23,-0.182,3:25:23,0.019,3:25:23,0.023,3:25:23,0.012
10/16/2018,3:25:24,3.99,3:25:24,0.014,3:25:24,11.9,3:25:24,0.016,3:25:24,-0.184,3:25:24,0.021,3:25:24,0.024,3:25:24,0.011
10/16/2018,3:25:25,3.55,3:25:25,0.014,3:25:25,12.4,3:25:25,0.027,3:25:25,-0.183,3:25:25,0.02,3:25:25,0.024,3:25:25,0.012
10/16/2018,3:25:26,2.94,3:25:26,0.014,3:25:26,11.8,3:25:26,0.016,3:25:26,-0.167,3:25:26,0.02,3:25:26,0.024,3:25:26,0.012
10/16/2018,3:25:27,2.85,3:25:27,0.014,3:25:27,9.4,3:25:27,0.019,3:25:27,-0.181,3:25:27,0.019,3:25:27,0.025,3:25:27,0.012
10/16/2018,3:25:28,2.75,3:25:28,0.014,3:25:28,5.83,3:25:28,0.016,3:25:28,-0.187,3:25:28,0.02,3:25:28,0.025,3:25:28,0.012
10/16/2018,3:25:29,2.98,3:25:29,0.014,3:25:29,4.76,3:25:29,0.014,3:25:29,-0.181,3:25:29,0.02,3:25:29,0.024,3:25:29,0.011
10/16/2018,3:25:30,3.43,3:25:30,0.014,3:25:30,6.42,3:25:30,0.014,3:25:30,-0.18,3:25:30,0.02,3:25:30,0.025,3:25:30,0.011
10/16/2018,3:25:31,3.39,3:25:31,0.013,3:25:31,9.07,3:25:31,0.013,3:25:31,-0.18,3:25:31,0.02,3:25:31,0.024,3:25:31,0.011
10/16/2018,3:25:32,3.28,3:25:32,0.014,3:25:32,11.5,3:25:32,0.012,3:25:32,-0.184,3:25:32,0.02,3:25:32,0.024,3:25:32,0.011
10/16/2018,3:25:33,3.51,3:25:33,0.014,3:25:33,11.1,3:25:33,0.01,3:25:33,-0.184,3:25:33,0.02,3:25:33,0.025,3:25:33,0.011
10/16/2018,3:25:34,4.7,3:25:34,0.014,3:25:34,9.87,3:25:34,0.01,3:25:34,-0.182,3:25:34,0.021,3:25:34,0.025,3:25:34,0.012
10/16/2018,3:25:35,6.46,3:25:35,0.014,3:25:35,10.3,3:25:35,0.014,3:25:35,-0.185,3:25:35,0.02,3:25:35,0.025,3:25:35,0.013
10/16/2018,3:25:36,7.48,3:25:36,0.013,3:25:36,11.2,3:25:36,0.013,3:25:36,-0.181,3:25:36,0.019,3:25:36,0.025,3:25:36,0.013
10/16/2018,3:25:37,7.94,3:25:37,0.013,3:25:37,11.5,3:25:37,0.01,3:25:37,-0.184,3:25:37,0.019,3:25:37,0.024,3:25:37,0.013
10/16/2018,3:25:38,9,3:25:38,0.013,3:25:38,11.7,3:25:38,0.012,3:25:38,-0.177,3:25:38,0.02,3:25:38,0.024,3:25:38,0.012
10/16/2018,3:25:39,6.98,3:25:39,0.013,3:25:39,12.8,3:25:39,0.011,3:25:39,-0.185,3:25:39,0.02,3:25:39,0.023,3:25:39,0.012
10/16/2018,3:25:40,5.61,3:25:40,0.014,3:25:40,13.4,3:25:40,0.011,3:25:40,-0.181,3:25:40,0.02,3:25:40,0.023,3:25:40,0.012
10/16/2018,3:25:41,4.24,3:25:41,0.014,3:25:41,12.7,3:25:41,0.013,3:25:41,-0.177,3:25:41,0.02,3:25:41,0.023,3:25:41,0.011
10/16/2018,3:25:42,3.24,3:25:42,0.014,3:25:42,11.6,3:25:42,0.012,3:25:42,-0.178,3:25:42,0.021,3:25:42,0.024,3:25:42,0.012
10/16/2018,3:25:43,2.77,3:25:43,0.015,3:25:43,11.1,3:25:43,0.011,3:25:43,-0.175,3:25:43,0.021,3:25:43,0.025,3:25:43,0.012
10/16/2018,3:25:44,2.92,3:25:44,0.015,3:25:44,12.5,3:25:44,0.013,3:25:44,-0.181,3:25:44,0.021,3:25:44,0.025,3:25:44,0.012
10/16/2018,3:25:45,3,3:25:45,0.015,3:25:45,15.6,3:25:45,0.012,3:25:45,-0.169,3:25:45,0.021,3:25:45,0.024,3:25:45,0.011
10/16/2018,3:25:46,2.87,3:25:46,0.014,3:25:46,16,3:25:46,0.014,3:25:46,-0.171,3:25:46,0.021,3:25:46,0.023,3:25:46,0.012
10/16/2018,3:25:47,3.53,3:25:47,0.015,3:25:47,14.5,3:25:47,0.014,3:25:47,-0.182,3:25:47,0.02,3:25:47,0.024,3:25:47,0.013
10/16/2018,3:25:48,4.8,3:25:48,0.015,3:25:48,14,3:25:48,0.014,3:25:48,-0.18,3:25:48,0.02,3:25:48,0.024,3:25:48,0.013
10/16/2018,3:25:49,4.47,3:25:49,0.014,3:25:49,14.1,3:25:49,0.018,3:25:49,-0.176,3:25:49,0.02,3:25:49,0.024,3:25:49,0.012
10/16/2018,3:25:50,2.4,3:25:50,0.014,3:25:50,15.1,3:25:50,0.015,3:25:50,-0.166,3:25:50,0.02,3:25:50,0.025,3:25:50,0.014
10/16/2018,3:25:51,1.82,3:25:51,0.014,3:25:51,15.1,3:25:51,0.013,3:25:51,-0.184,3:25:51,0.02,3:25:51,0.024,3:25:51,0.013
10/16/2018,3:25:52,1.84,3:25:52,0.016,3:25:52,10.8,3:25:52,0.016,3:25:52,-0.173,3:25:52,0.02,3:25:52,0.026,3:25:52,0.013
10/16/2018,3:25:53,2.74,3:25:53,0.014,3:25:53,8.27,3:25:53,0.011,3:25:53,-0.165,3:25:53,0.019,3:25:53,0.025,3:25:53,0.012
10/16/2018,3:25:54,3.02,3:25:54,0.014,3:25:54,7.8,3:25:54,0.012,3:25:54,-0.177,3:25:54,0.019,3:25:54,0.024,3:25:54,0.011
10/16/2018,3:25:55,2.66,3:25:55,0.015,3:25:55,7.99,3:25:55,0.011,3:25:55,-0.182,3:25:55,0.02,3:25:55,0.024,3:25:55,0.012
10/16/2018,3:25:56,2.15,3:25:56,0.015,3:25:56,7.85,3:25:56,0.011,3:25:56,-0.185,3:25:56,0.021,3:25:56,0.024,3:25:56,0.012
10/16/2018,3:25:57,1.92,3:25:57,0.014,3:25:57,7.28,3:25:57,0.01,3:25:57,-0.183,3:25:57,0.02,3:25:57,0.024,3:25:57,0.012
10/16/2018,3:25:58,2.13,3:25:58,0.014,3:25:58,6.4,3:25:58,0.009,3:25:58,-0.179,3:25:58,0.02,3:25:58,0.024,3:25:58,0.011
10/16/2018,3:25:59,2.1,3:25:59,0.014,3:25:59,5.47,3:25:59,0.012,3:25:59,-0.184,3:25:59,0.02,3:25:59,0.023,3:25:59,0.012
10/16/2018,3:26:00,1.68,3:26:00,0.015,3:26:00,4.38,3:26:00,0.011,3:26:00,-0.169,3:26:00,0.02,3:26:00,0.024,3:26:00,0.012
10/16/2018,3:26:01,1.23,3:26:01,0.013,3:26:01,3.98,3:26:01,0.011,3:26:01,-0.179,3:26:01,0.02,3:26:01,0.023,3:26:01,0.011
10/16/2018,3:26:02,1.22,3:26:02,0.014,3:26:02,4.74,3:26:02,0.011,3:26:02,-0.178,3:26:02,0.019,3:26:02,0.024,3:26:02,0.01
10/16/2018,3:26:03,1.44,3:26:03,0.015,3:26:03,5.77,3:26:03,0.01,3:26:03,-0.181,3:26:03,0.02,3:26:03,0.024,3:26:03,0.011
10/16/2018,3:26:04,1.54,3:26:04,0.015,3:26:04,6.32,3:26:04,0.01,3:26:04,-0.181,3:26:04,0.022,3:26:04,0.026,3:26:04,0.012
10/16/2018,3:26:05,1.61,3:26:05,0.014,3:26:05,6.18,3:26:05,0.009,3:26:05,-0.176,3:26:05,0.021,3:26:05,0.025,3:26:05,0.013
10/16/2018,3:26:06,1.89,3:26:06,0.014,3:26:06,5.55,3:26:06,0.01,3:26:06,-0.174,3:26:06,0.02,3:26:06,0.024,3:26:06,0.012
10/16/2018,3:26:07,1.22,3:26:07,0.014,3:26:07,5.15,3:26:07,0.011,3:26:07,-0.17,3:26:07,0.021,3:26:07,0.025,3:26:07,0.011
10/16/2018,3:26:08,0.948,3:26:08,0.014,3:26:08,4.52,3:26:08,0.014,3:26:08,-0.172,3:26:08,0.021,3:26:08,0.023,3:26:08,0.012
10/16/2018,3:26:09,1.45,3:26:09,0.015,3:26:09,3.72,3:26:09,0.012,3:26:09,-0.177,3:26:09,0.02,3:26:09,0.024,3:26:09,0.013
10/16/2018,3:26:10,1.5,3:26:10,0.015,3:26:10,3.65,3:26:10,0.009,3:26:10,-0.175,3:26:10,0.02,3:26:10,0.025,3:26:10,0.014
10/16/2018,3:26:11,1.4,3:26:11,0.015,3:26:11,4.62,3:26:11,0.01,3:26:11,-0.175,3:26:11,0.02,3:26:11,0.025,3:26:11,0.012
10/16/2018,3:26:12,1.35,3:26:12,0.014,3:26:12,5.55,3:26:12,0.01,3:26:12,-0.17,3:26:12,0.021,3:26:12,0.025,3:26:12,0.013
10/16/2018,3:26:13,1.39,3:26:13,0.014,3:26:13,6.32,3:26:13,0.013,3:26:13,-0.173,3:26:13,0.022,3:26:13,0.025,3:26:13,0.015
10/16/2018,3:26:14,1.51,3:26:14,0.014,3:26:14,7.34,3:26:14,0.009,3:26:14,-0.177,3:26:14,0.021,3:26:14,0.024,3:26:14,0.013
10/16/2018,3:26:15,1.53,3:26:15,0.016,3:26:15,8.16,3:26:15,0.009,3:26:15,-0.184,3:26:15,0.021,3:26:15,0.024,3:26:15,0.011
10/16/2018,3:26:16,1.2,3:26:16,0.016,3:26:16,7.51,3:26:16,0.009,3:26:16,-0.182,3:26:16,0.02,3:26:16,0.025,3:26:16,0.012
10/16/2018,3:26:17,1.02,3:26:17,0.013,3:26:17,5.81,3:26:17,0.015,3:26:17,-0.184,3:26:17,0.02,3:26:17,0.024,3:26:17,0.012
10/16/2018,3:26:18,0.77,3:26:18,0.014,3:26:18,5.2,3:26:18,0.009,3:26:18,-0.178,3:26:18,0.021,3:26:18,0.025,3:26:18,0.011
10/16/2018,3:26:19,0.661,3:26:19,0.014,3:26:19,4.77,3:26:19,0.008,3:26:19,-0.184,3:26:19,0.02,3:26:19,0.027,3:26:19,0.011
10/16/2018,3:26:20,0.603,3:26:20,0.016,3:26:20,4.83,3:26:20,0.009,3:26:20,-0.192,3:26:20,0.021,3:26:20,0.024,3:26:20,0.012
10/16/2018,3:26:21,1.02,3:26:21,0.015,3:26:21,5.3,3:26:21,0.01,3:26:21,-0.2,3:26:21,0.021,3:26:21,0.024,3:26:21,0.014
10/16/2018,3:26:22,1.95,3:26:22,0.014,3:26:22,5.83,3:26:22,0.009,3:26:22,-0.197,3:26:22,0.02,3:26:22,0.023,3:26:22,0.013
10/16/2018,3:26:23,2.95,3:26:23,0.014,3:26:23,6.45,3:26:23,0.009,3:26:23,-0.194,3:26:23,0.02,3:26:23,0.023,3:26:23,0.013
10/16/2018,3:26:24,2.2,3:26:24,0.014,3:26:24,7.06,3:26:24,0.01,3:26:24,-0.194,3:26:24,0.02,3:26:24,0.024,3:26:24,0.014
10/16/2018,3:26:25,1.07,3:26:25,0.014,3:26:25,7.64,3:26:25,0.01,3:26:25,-0.182,3:26:25,0.02,3:26:25,0.025,3:26:25,0.013
10/16/2018,3:26:26,1,3:26:26,0.014,3:26:26,8.77,3:26:26,0.007,3:26:26,-0.187,3:26:26,0.02,3:26:26,0.025,3:26:26,0.012
10/16/2018,3:26:27,0.635,3:26:27,0.016,3:26:27,9.85,3:26:27,0.011,3:26:27,-0.188,3:26:27,0.02,3:26:27,0.024,3:26:27,0.011
10/16/2018,3:26:28,0.628,3:26:28,0.015,3:26:28,9.97,3:26:28,0.01,3:26:28,-0.184,3:26:28,0.02,3:26:28,0.025,3:26:28,0.012
10/16/2018,3:26:29,1.07,3:26:29,0.013,3:26:29,10,3:26:29,0.008,3:26:29,-0.176,3:26:29,0.02,3:26:29,0.024,3:26:29,0.012
10/16/2018,3:26:30,1.22,3:26:30,0.015,3:26:30,10.3,3:26:30,0.011,3:26:30,-0.179,3:26:30,0.021,3:26:30,0.024,3:26:30,0.014
10/16/2018,3:26:31,0.774,3:26:31,0.015,3:26:31,10.6,3:26:31,0.01,3:26:31,-0.175,3:26:31,0.021,3:26:31,0.024,3:26:31,0.014
10/16/2018,3:26:32,0.939,3:26:32,0.013,3:26:32,10.4,3:26:32,0.008,3:26:32,-0.176,3:26:32,0.019,3:26:32,0.023,3:26:32,0.013
10/16/2018,3:26:33,1.18,3:26:33,0.014,3:26:33,10.3,3:26:33,0.008,3:26:33,-0.182,3:26:33,0.02,3:26:33,0.024,3:26:33,0.013
10/16/2018,3:26:34,1.1,3:26:34,0.014,3:26:34,11.1,3:26:34,0.009,3:26:34,-0.181,3:26:34,0.022,3:26:34,0.024,3:26:34,0.012
10/16/2018,3:26:35,1.07,3:26:35,0.014,3:26:35,13.1,3:26:35,0.011,3:26:35,-0.176,3:26:35,0.022,3:26:35,0.023,3:26:35,0.012
10/16/2018,3:26:36,0.873,3:26:36,0.014,3:26:36,14.7,3:26:36,0.008,3:26:36,-0.18,3:26:36,0.02,3:26:36,0.023,3:26:36,0.011
10/16/2018,3:26:37,0.794,3:26:37,0.015,3:26:37,15.4,3:26:37,0.011,3:26:37,-0.184,3:26:37,0.02,3:26:37,0.024,3:26:37,0.012
10/16/2018,3:26:38,0.792,3:26:38,0.015,3:26:38,14.8,3:26:38,0.009,3:26:38,-0.169,3:26:38,0.02,3:26:38,0.025,3:26:38,0.012
10/16/2018,3:26:39,0.789,3:26:39,0.015,3:26:39,13.1,3:26:39,0.008,3:26:39,-0.164,3:26:39,0.021,3:26:39,0.025,3:26:39,0.012
10/16/2018,3:26:40,0.689,3:26:40,0.015,3:26:40,12,3:26:40,0.009,3:26:40,-0.182,3:26:40,0.021,3:26:40,0.024,3:26:40,0.011
10/16/2018,3:26:41,0.612,3:26:41,0.016,3:26:41,11.2,3:26:41,0.01,3:26:41,-0.161,3:26:41,0.021,3:26:41,0.024,3:26:41,0.012
10/16/2018,3:26:42,0.704,3:26:42,0.014,3:26:42,11.4,3:26:42,0.011,3:26:42,-0.179,3:26:42,0.02,3:26:42,0.024,3:26:42,0.012
10/16/2018,3:26:43,1.27,3:26:43,0.013,3:26:43,11.4,3:26:43,0.01,3:26:43,-0.181,3:26:43,0.02,3:26:43,0.025,3:26:43,0.011
10/16/2018,3:26:44,1.76,3:26:44,0.014,3:26:44,11.4,3:26:44,0.009,3:26:44,-0.176,3:26:44,0.019,3:26:44,0.024,3:26:44,0.011
10/16/2018,3:26:45,1.46,3:26:45,0.014,3:26:45,11.8,3:26:45,0.011,3:26:45,-0.179,3:26:45,0.019,3:26:45,0.023,3:26:45,0.012
10/16/2018,3:26:46,0.731,3:26:46,0.013,3:26:46,12,3:26:46,0.011,3:26:46,-0.174,3:26:46,0.02,3:26:46,0.025,3:26:46,0.013
10/16/2018,3:26:47,0.463,3:26:47,0.013,3:26:47,12.2,3:26:47,0.013,3:26:47,-0.183,3:26:47,0.021,3:26:47,0.026,3:26:47,0.013
10/16/2018,3:26:48,0.475,3:26:48,0.014,3:26:48,11.7,3:26:48,0.01,3:26:48,-0.165,3:26:48,0.021,3:26:48,0.025,3:26:48,0.015
10/16/2018,3:26:49,0.438,3:26:49,0.015,3:26:49,9.88,3:26:49,0.01,3:26:49,-0.174,3:26:49,0.02,3:26:49,0.024,3:26:49,0.015
10/16/2018,3:26:50,0.367,3:26:50,0.014,3:26:50,8.37,3:26:50,0.012,3:26:50,-0.177,3:26:50,0.02,3:26:50,0.024,3:26:50,0.013
10/16/2018,3:26:51,0.362,3:26:51,0.014,3:26:51,7.9,3:26:51,0.011,3:26:51,-0.174,3:26:51,0.021,3:26:51,0.024,3:26:51,0.012
10/16/2018,3:26:52,0.366,3:26:52,0.014,3:26:52,8.18,3:26:52,0.011,3:26:52,-0.178,3:26:52,0.022,3:26:52,0.024,3:26:52,0.012
10/16/2018,3:26:53,0.367,3:26:53,0.014,3:26:53,9.02,3:26:53,0.011,3:26:53,-0.179,3:26:53,0.02,3:26:53,0.024,3:26:53,0.013
10/16/2018,3:26:54,0.382,3:26:54,0.014,3:26:54,9.74,3:26:54,0.012,3:26:54,-0.169,3:26:54,0.02,3:26:54,0.024,3:26:54,0.012
10/16/2018,3:26:55,0.239,3:26:55,0.014,3:26:55,9.95,3:26:55,0.011,3:26:55,-0.167,3:26:55,0.02,3:26:55,0.025,3:26:55,0.013
10/16/2018,3:26:56,0.204,3:26:56,0.014,3:26:56,9.58,3:26:56,0.012,3:26:56,-0.181,3:26:56,0.021,3:26:56,0.025,3:26:56,0.015
10/16/2018,3:26:57,0.26,3:26:57,0.014,3:26:57,8.8,3:26:57,0.014,3:26:57,-0.172,3:26:57,0.021,3:26:57,0.024,3:26:57,0.015
10/16/2018,3:26:58,0.288,3:26:58,0.014,3:26:58,7.75,3:26:58,0.029,3:26:58,-0.17,3:26:58,0.021,3:26:58,0.024,3:26:58,0.012
10/16/2018,3:26:59,0.373,3:26:59,0.014,3:26:59,6.45,3:26:59,0.012,3:26:59,-0.163,3:26:59,0.021,3:26:59,0.024,3:26:59,0.012
10/16/2018,3:27:00,0.402,3:27:00,0.014,3:27:00,5.42,3:27:00,0.008,3:27:00,-0.176,3:27:00,0.021,3:27:00,0.025,3:27:00,0.014
10/16/2018,3:27:01,0.277,3:27:01,0.014,3:27:01,4.23,3:27:01,0.009,3:27:01,-0.179,3:27:01,0.021,3:27:01,0.024,3:27:01,0.014
10/16/2018,3:27:02,0.452,3:27:02,0.014,3:27:02,3.26,3:27:02,0.011,3:27:02,-0.182,3:27:02,0.02,3:27:02,0.025,3:27:02,0.012
10/16/2018,3:27:03,0.745,3:27:03,0.014,3:27:03,2.56,3:27:03,0.008,3:27:03,-0.158,3:27:03,0.02,3:27:03,0.024,3:27:03,0.012
10/16/2018,3:27:04,0.772,3:27:04,0.015,3:27:04,2.38,3:27:04,0.009,3:27:04,-0.181,3:27:04,0.02,3:27:04,0.025,3:27:04,0.012
10/16/2018,3:27:05,0.489,3:27:05,0.015,3:27:05,2.79,3:27:05,0.009,3:27:05,-0.182,3:27:05,0.019,3:27:05,0.025,3:27:05,0.012
10/16/2018,3:27:06,0.376,3:27:06,0.013,3:27:06,3.48,3:27:06,0.012,3:27:06,-0.179,3:27:06,0.019,3:27:06,0.025,3:27:06,0.011
10/16/2018,3:27:07,0.567,3:27:07,0.014,3:27:07,4.15,3:27:07,0.008,3:27:07,-0.181,3:27:07,0.02,3:27:07,0.024,3:27:07,0.011
10/16/2018,3:27:08,0.55,3:27:08,0.013,3:27:08,4.53,3:27:08,0.008,3:27:08,-0.172,3:27:08,0.021,3:27:08,0.024,3:27:08,0.012
10/16/2018,3:27:09,0.306,3:27:09,0.014,3:27:09,4.81,3:27:09,0.009,3:27:09,-0.171,3:27:09,0.022,3:27:09,0.024,3:27:09,0.013
10/16/2018,3:27:10,0.249,3:27:10,0.014,3:27:10,4.95,3:27:10,0.01,3:27:10,-0.184,3:27:10,0.021,3:27:10,0.024,3:27:10,0.013
10/16/2018,3:27:11,0.218,3:27:11,0.014,3:27:11,4.84,3:27:11,0.008,3:27:11,-0.166,3:27:11,0.021,3:27:11,0.025,3:27:11,0.013
10/16/2018,3:27:12,0.249,3:27:12,0.014,3:27:12,4.51,3:27:12,0.008,3:27:12,-0.178,3:27:12,0.021,3:27:12,0.024,3:27:12,0.012
10/16/2018,3:27:13,0.383,3:27:13,0.015,3:27:13,4.1,3:27:13,0.009,3:27:13,-0.177,3:27:13,0.021,3:27:13,0.024,3:27:13,0.012
10/16/2018,3:27:14,0.435,3:27:14,0.017,3:27:14,4.03,3:27:14,0.008,3:27:14,-0.169,3:27:14,0.021,3:27:14,0.024,3:27:14,0.014
