bar_fence,CDT_Time,Rel_1_5,Rel_0_4,Rel_1_5_v_0_4,bar_fence_1,Upper_3_0,Upper_0,Upper_3_0_v_0,bar_fence_2,CDT_Time_1,Lower_1_5,Lower_0,Lower_1_5_v_0
|,23:27:57,0.013,0.003,4.33333333333333,|,NaN,NaN,NaN,|,23:27:57,NaN,NaN,NaN
|,23:27:58,0.014,0.007,2,|,NaN,NaN,NaN,|,23:27:58,NaN,NaN,NaN
|,23:27:59,0.018,0.006,3,|,NaN,NaN,NaN,|,23:27:59,NaN,NaN,NaN
|,23:28:00,0.018,0,Inf,|,NaN,NaN,NaN,|,23:28:00,NaN,NaN,NaN
|,23:28:01,0.012,0.001,12,|,NaN,NaN,NaN,|,23:28:01,NaN,NaN,NaN
|,23:28:02,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:02,NaN,NaN,NaN
|,23:28:03,0.017,0.002,8.5,|,NaN,NaN,NaN,|,23:28:03,NaN,NaN,NaN
|,23:28:04,0.02,0.002,10,|,NaN,NaN,NaN,|,23:28:04,NaN,NaN,NaN
|,23:28:05,0.019,0.002,9.5,|,NaN,NaN,NaN,|,23:28:05,NaN,NaN,NaN
|,23:28:06,0.017,0.002,8.5,|,NaN,NaN,NaN,|,23:28:06,NaN,NaN,NaN
|,23:28:07,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:07,NaN,NaN,NaN
|,23:28:08,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:28:08,NaN,NaN,NaN
|,23:28:09,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:28:09,NaN,NaN,NaN
|,23:28:10,0.016,0.002,8,|,NaN,NaN,NaN,|,23:28:10,NaN,NaN,NaN
|,23:28:11,0.015,0.005,3,|,NaN,NaN,NaN,|,23:28:11,NaN,NaN,NaN
|,23:28:12,0.015,0.003,5,|,NaN,NaN,NaN,|,23:28:12,NaN,NaN,NaN
|,23:28:13,0.016,0.002,8,|,NaN,NaN,NaN,|,23:28:13,NaN,NaN,NaN
|,23:28:14,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:28:14,NaN,NaN,NaN
|,23:28:15,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:28:15,NaN,NaN,NaN
|,23:28:16,0.014,0.001,14,|,NaN,NaN,NaN,|,23:28:16,NaN,NaN,NaN
|,23:28:17,0.012,0.003,4,|,NaN,NaN,NaN,|,23:28:17,NaN,NaN,NaN
|,23:28:18,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:18,NaN,NaN,NaN
|,23:28:19,0.012,0.002,6,|,NaN,NaN,NaN,|,23:28:19,NaN,NaN,NaN
|,23:28:20,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:28:20,NaN,NaN,NaN
|,23:28:21,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:28:21,NaN,NaN,NaN
|,23:28:22,0.014,0,Inf,|,NaN,NaN,NaN,|,23:28:22,NaN,NaN,NaN
|,23:28:23,0.015,0.005,3,|,NaN,NaN,NaN,|,23:28:23,NaN,NaN,NaN
|,23:28:24,0.014,0.007,2,|,NaN,NaN,NaN,|,23:28:24,NaN,NaN,NaN
|,23:28:25,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:28:25,NaN,NaN,NaN
|,23:28:26,0.013,0.003,4.33333333333333,|,NaN,NaN,NaN,|,23:28:26,NaN,NaN,NaN
|,23:28:27,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:27,NaN,NaN,NaN
|,23:28:28,0.015,0.005,3,|,NaN,NaN,NaN,|,23:28:28,NaN,NaN,NaN
|,23:28:29,0.015,0.009,1.66666666666667,|,NaN,NaN,NaN,|,23:28:29,NaN,NaN,NaN
|,23:28:30,0.019,0.01,1.9,|,NaN,NaN,NaN,|,23:28:30,NaN,NaN,NaN
|,23:28:31,0.018,0.005,3.6,|,NaN,NaN,NaN,|,23:28:31,NaN,NaN,NaN
|,23:28:32,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:28:32,NaN,NaN,NaN
|,23:28:33,0.012,0.003,4,|,NaN,NaN,NaN,|,23:28:33,NaN,NaN,NaN
|,23:28:34,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:34,NaN,NaN,NaN
|,23:28:35,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:35,NaN,NaN,NaN
|,23:28:36,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:36,NaN,NaN,NaN
|,23:28:37,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:37,NaN,NaN,NaN
|,23:28:38,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:38,NaN,NaN,NaN
|,23:28:39,0.014,0.002,7,|,NaN,NaN,NaN,|,23:28:39,NaN,NaN,NaN
|,23:28:40,0.015,0.003,5,|,NaN,NaN,NaN,|,23:28:40,NaN,NaN,NaN
|,23:28:41,0.014,0.001,14,|,NaN,NaN,NaN,|,23:28:41,NaN,NaN,NaN
|,23:28:42,0.014,0.001,14,|,NaN,NaN,NaN,|,23:28:42,NaN,NaN,NaN
|,23:28:43,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:28:43,NaN,NaN,NaN
|,23:28:44,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:28:44,NaN,NaN,NaN
|,23:28:45,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:28:45,NaN,NaN,NaN
|,23:28:46,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:46,NaN,NaN,NaN
|,23:28:47,0.015,0.001,15,|,NaN,NaN,NaN,|,23:28:47,NaN,NaN,NaN
|,23:28:48,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:28:48,NaN,NaN,NaN
|,23:28:49,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:28:49,NaN,NaN,NaN
|,23:28:50,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:28:50,NaN,NaN,NaN
|,23:28:51,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:28:51,NaN,NaN,NaN
|,23:28:52,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:28:52,NaN,NaN,NaN
|,23:28:53,0.014,0.002,7,|,NaN,NaN,NaN,|,23:28:53,NaN,NaN,NaN
|,23:28:54,0.016,0.001,16,|,NaN,NaN,NaN,|,23:28:54,NaN,NaN,NaN
|,23:28:55,0.018,0.001,18,|,NaN,NaN,NaN,|,23:28:55,NaN,NaN,NaN
|,23:28:56,0.018,0.009,2,|,NaN,NaN,NaN,|,23:28:56,NaN,NaN,NaN
|,23:28:57,0.015,0.013,1.15384615384615,|,NaN,NaN,NaN,|,23:28:57,NaN,NaN,NaN
|,23:28:58,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:28:58,NaN,NaN,NaN
|,23:28:59,0.014,0.002,7,|,NaN,NaN,NaN,|,23:28:59,NaN,NaN,NaN
|,23:29:00,0.014,0.002,7,|,NaN,NaN,NaN,|,23:29:00,NaN,NaN,NaN
|,23:29:01,0.014,0.002,7,|,NaN,NaN,NaN,|,23:29:01,NaN,NaN,NaN
|,23:29:02,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:29:02,NaN,NaN,NaN
|,23:29:03,0.015,0.003,5,|,NaN,NaN,NaN,|,23:29:03,NaN,NaN,NaN
|,23:29:04,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:29:04,NaN,NaN,NaN
|,23:29:05,0.015,0.005,3,|,NaN,NaN,NaN,|,23:29:05,NaN,NaN,NaN
|,23:29:06,0.017,0.002,8.5,|,NaN,NaN,NaN,|,23:29:06,NaN,NaN,NaN
|,23:29:07,0.016,0.005,3.2,|,NaN,NaN,NaN,|,23:29:07,NaN,NaN,NaN
|,23:29:08,0.015,0.005,3,|,NaN,NaN,NaN,|,23:29:08,NaN,NaN,NaN
|,23:29:09,0.016,0.004,4,|,NaN,NaN,NaN,|,23:29:09,NaN,NaN,NaN
|,23:29:10,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:29:10,NaN,NaN,NaN
|,23:29:11,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:29:11,NaN,NaN,NaN
|,23:29:12,0.015,0.005,3,|,NaN,NaN,NaN,|,23:29:12,NaN,NaN,NaN
|,23:29:13,0.015,0.005,3,|,NaN,NaN,NaN,|,23:29:13,NaN,NaN,NaN
|,23:29:14,0.016,0.002,8,|,NaN,NaN,NaN,|,23:29:14,NaN,NaN,NaN
|,23:29:15,0.016,0.002,8,|,NaN,NaN,NaN,|,23:29:15,NaN,NaN,NaN
|,23:29:16,0.014,0.002,7,|,NaN,NaN,NaN,|,23:29:16,NaN,NaN,NaN
|,23:29:17,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:17,NaN,NaN,NaN
|,23:29:18,0.013,0.003,4.33333333333333,|,NaN,NaN,NaN,|,23:29:18,NaN,NaN,NaN
|,23:29:19,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:29:19,NaN,NaN,NaN
|,23:29:20,0.017,0.003,5.66666666666667,|,NaN,NaN,NaN,|,23:29:20,NaN,NaN,NaN
|,23:29:21,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:29:21,NaN,NaN,NaN
|,23:29:22,0.017,0.002,8.5,|,NaN,NaN,NaN,|,23:29:22,NaN,NaN,NaN
|,23:29:23,0.015,0.005,3,|,NaN,NaN,NaN,|,23:29:23,NaN,NaN,NaN
|,23:29:24,0.016,0.009,1.77777777777778,|,NaN,NaN,NaN,|,23:29:24,NaN,NaN,NaN
|,23:29:25,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:29:25,NaN,NaN,NaN
|,23:29:26,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:29:26,NaN,NaN,NaN
|,23:29:27,0.016,0.005,3.2,|,NaN,NaN,NaN,|,23:29:27,NaN,NaN,NaN
|,23:29:28,0.016,0.001,16,|,NaN,NaN,NaN,|,23:29:28,NaN,NaN,NaN
|,23:29:29,0.015,0.001,15,|,NaN,NaN,NaN,|,23:29:29,NaN,NaN,NaN
|,23:29:30,0.016,0.002,8,|,NaN,NaN,NaN,|,23:29:30,NaN,NaN,NaN
|,23:29:31,0.015,0.001,15,|,NaN,NaN,NaN,|,23:29:31,NaN,NaN,NaN
|,23:29:32,0.014,0.007,2,|,NaN,NaN,NaN,|,23:29:32,NaN,NaN,NaN
|,23:29:33,0.013,0.006,2.16666666666667,|,NaN,NaN,NaN,|,23:29:33,NaN,NaN,NaN
|,23:29:34,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:29:34,NaN,NaN,NaN
|,23:29:35,0.017,0.002,8.5,|,NaN,NaN,NaN,|,23:29:35,NaN,NaN,NaN
|,23:29:36,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:36,NaN,NaN,NaN
|,23:29:37,0.014,0.002,7,|,NaN,NaN,NaN,|,23:29:37,NaN,NaN,NaN
|,23:29:38,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:38,NaN,NaN,NaN
|,23:29:39,0.015,0.003,5,|,NaN,NaN,NaN,|,23:29:39,NaN,NaN,NaN
|,23:29:40,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:29:40,NaN,NaN,NaN
|,23:29:41,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:41,NaN,NaN,NaN
|,23:29:42,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:42,NaN,NaN,NaN
|,23:29:43,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:29:43,NaN,NaN,NaN
|,23:29:44,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:29:44,NaN,NaN,NaN
|,23:29:45,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:29:45,NaN,NaN,NaN
|,23:29:46,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:29:46,NaN,NaN,NaN
|,23:29:47,0.016,0.004,4,|,NaN,NaN,NaN,|,23:29:47,NaN,NaN,NaN
|,23:29:48,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:48,NaN,NaN,NaN
|,23:29:49,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:29:49,NaN,NaN,NaN
|,23:29:50,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:29:50,NaN,NaN,NaN
|,23:29:51,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:29:51,NaN,NaN,NaN
|,23:29:52,0.014,0.001,14,|,NaN,NaN,NaN,|,23:29:52,NaN,NaN,NaN
|,23:29:53,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:53,NaN,NaN,NaN
|,23:29:54,0.016,0.004,4,|,NaN,NaN,NaN,|,23:29:54,NaN,NaN,NaN
|,23:29:55,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:29:55,NaN,NaN,NaN
|,23:29:56,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:29:56,NaN,NaN,NaN
|,23:29:57,0.015,0.003,5,|,NaN,NaN,NaN,|,23:29:57,NaN,NaN,NaN
|,23:29:58,0.024,0.005,4.8,|,NaN,NaN,NaN,|,23:29:58,NaN,NaN,NaN
|,23:29:59,0.025,0.004,6.25,|,NaN,NaN,NaN,|,23:29:59,NaN,NaN,NaN
|,23:30:00,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:30:00,NaN,NaN,NaN
|,23:30:01,0.014,0.002,7,|,NaN,NaN,NaN,|,23:30:01,NaN,NaN,NaN
|,23:30:02,0.019,0.004,4.75,|,NaN,NaN,NaN,|,23:30:02,NaN,NaN,NaN
|,23:30:03,0.02,0.003,6.66666666666667,|,NaN,NaN,NaN,|,23:30:03,NaN,NaN,NaN
|,23:30:04,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:30:04,NaN,NaN,NaN
|,23:30:05,0.014,0.006,2.33333333333333,|,NaN,NaN,NaN,|,23:30:05,NaN,NaN,NaN
|,23:30:06,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:30:06,NaN,NaN,NaN
|,23:30:07,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:30:07,NaN,NaN,NaN
|,23:30:08,0.013,0.002,6.5,|,NaN,NaN,NaN,|,23:30:08,NaN,NaN,NaN
|,23:30:09,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:09,NaN,NaN,NaN
|,23:30:10,0.015,0.005,3,|,NaN,NaN,NaN,|,23:30:10,NaN,NaN,NaN
|,23:30:11,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:30:11,NaN,NaN,NaN
|,23:30:12,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:30:12,NaN,NaN,NaN
|,23:30:13,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:30:13,NaN,NaN,NaN
|,23:30:14,0.019,0.004,4.75,|,NaN,NaN,NaN,|,23:30:14,NaN,NaN,NaN
|,23:30:15,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:30:15,NaN,NaN,NaN
|,23:30:16,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:30:16,NaN,NaN,NaN
|,23:30:17,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:30:17,NaN,NaN,NaN
|,23:30:18,0.013,0.007,1.85714285714286,|,NaN,NaN,NaN,|,23:30:18,NaN,NaN,NaN
|,23:30:19,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:30:19,NaN,NaN,NaN
|,23:30:20,0.014,0.007,2,|,NaN,NaN,NaN,|,23:30:20,NaN,NaN,NaN
|,23:30:21,0.013,0.006,2.16666666666667,|,NaN,NaN,NaN,|,23:30:21,NaN,NaN,NaN
|,23:30:22,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:30:22,NaN,NaN,NaN
|,23:30:23,0.016,0.005,3.2,|,NaN,NaN,NaN,|,23:30:23,NaN,NaN,NaN
|,23:30:24,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:30:24,NaN,NaN,NaN
|,23:30:25,0.016,0.004,4,|,NaN,NaN,NaN,|,23:30:25,NaN,NaN,NaN
|,23:30:26,0.019,0.008,2.375,|,NaN,NaN,NaN,|,23:30:26,NaN,NaN,NaN
|,23:30:27,0.016,0.006,2.66666666666667,|,NaN,NaN,NaN,|,23:30:27,NaN,NaN,NaN
|,23:30:28,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:28,NaN,NaN,NaN
|,23:30:29,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:30:29,NaN,NaN,NaN
|,23:30:30,0.015,0.005,3,|,NaN,NaN,NaN,|,23:30:30,NaN,NaN,NaN
|,23:30:31,0.015,0.005,3,|,NaN,NaN,NaN,|,23:30:31,NaN,NaN,NaN
|,23:30:32,0.016,0.001,16,|,NaN,NaN,NaN,|,23:30:32,NaN,NaN,NaN
|,23:30:33,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:33,NaN,NaN,NaN
|,23:30:34,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:34,NaN,NaN,NaN
|,23:30:35,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:30:35,NaN,NaN,NaN
|,23:30:36,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:30:36,NaN,NaN,NaN
|,23:30:37,0.014,0.007,2,|,NaN,NaN,NaN,|,23:30:37,NaN,NaN,NaN
|,23:30:38,0.015,0.009,1.66666666666667,|,NaN,NaN,NaN,|,23:30:38,NaN,NaN,NaN
|,23:30:39,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:39,NaN,NaN,NaN
|,23:30:40,0.015,0.003,5,|,NaN,NaN,NaN,|,23:30:40,NaN,NaN,NaN
|,23:30:41,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:30:41,NaN,NaN,NaN
|,23:30:42,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:30:42,NaN,NaN,NaN
|,23:30:43,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:30:43,NaN,NaN,NaN
|,23:30:44,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:30:44,NaN,NaN,NaN
|,23:30:45,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:30:45,NaN,NaN,NaN
|,23:30:46,0.016,0.004,4,|,NaN,NaN,NaN,|,23:30:46,NaN,NaN,NaN
|,23:30:47,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:30:47,NaN,NaN,NaN
|,23:30:48,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:30:48,NaN,NaN,NaN
|,23:30:49,0.018,0.004,4.5,|,NaN,NaN,NaN,|,23:30:49,NaN,NaN,NaN
|,23:30:50,0.025,0.003,8.33333333333333,|,NaN,NaN,NaN,|,23:30:50,NaN,NaN,NaN
|,23:30:51,0.028,0.008,3.5,|,NaN,NaN,NaN,|,23:30:51,NaN,NaN,NaN
|,23:30:52,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:30:52,NaN,NaN,NaN
|,23:30:53,0.018,0.005,3.6,|,NaN,NaN,NaN,|,23:30:53,NaN,NaN,NaN
|,23:30:54,0.016,0.004,4,|,NaN,NaN,NaN,|,23:30:54,NaN,NaN,NaN
|,23:30:55,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:30:55,NaN,NaN,NaN
|,23:30:56,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:30:56,NaN,NaN,NaN
|,23:30:57,0.016,0.005,3.2,|,NaN,NaN,NaN,|,23:30:57,NaN,NaN,NaN
|,23:30:58,0.014,0.002,7,|,NaN,NaN,NaN,|,23:30:58,NaN,NaN,NaN
|,23:30:59,0.018,0.003,6,|,NaN,NaN,NaN,|,23:30:59,NaN,NaN,NaN
|,23:31:00,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:00,NaN,NaN,NaN
|,23:31:01,0.014,0.002,7,|,NaN,NaN,NaN,|,23:31:01,NaN,NaN,NaN
|,23:31:02,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:31:02,NaN,NaN,NaN
|,23:31:03,0.015,0.002,7.5,|,NaN,NaN,NaN,|,23:31:03,NaN,NaN,NaN
|,23:31:04,0.014,0.003,4.66666666666667,|,NaN,NaN,NaN,|,23:31:04,NaN,NaN,NaN
|,23:31:05,0.013,0.003,4.33333333333333,|,NaN,NaN,NaN,|,23:31:05,NaN,NaN,NaN
|,23:31:06,0.013,0.005,2.6,|,NaN,NaN,NaN,|,23:31:06,NaN,NaN,NaN
|,23:31:07,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:31:07,NaN,NaN,NaN
|,23:31:08,0.017,0.003,5.66666666666667,|,NaN,NaN,NaN,|,23:31:08,NaN,NaN,NaN
|,23:31:09,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:31:09,NaN,NaN,NaN
|,23:31:10,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:10,NaN,NaN,NaN
|,23:31:11,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:11,NaN,NaN,NaN
|,23:31:12,0.014,0.006,2.33333333333333,|,NaN,NaN,NaN,|,23:31:12,NaN,NaN,NaN
|,23:31:13,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:13,NaN,NaN,NaN
|,23:31:14,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:14,NaN,NaN,NaN
|,23:31:15,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:31:15,NaN,NaN,NaN
|,23:31:16,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:31:16,NaN,NaN,NaN
|,23:31:17,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:31:17,NaN,NaN,NaN
|,23:31:18,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:31:18,NaN,NaN,NaN
|,23:31:19,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:31:19,NaN,NaN,NaN
|,23:31:20,0.017,0.003,5.66666666666667,|,NaN,NaN,NaN,|,23:31:20,NaN,NaN,NaN
|,23:31:21,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:21,NaN,NaN,NaN
|,23:31:22,0.016,0.006,2.66666666666667,|,NaN,NaN,NaN,|,23:31:22,NaN,NaN,NaN
|,23:31:23,0.015,0.005,3,|,NaN,NaN,NaN,|,23:31:23,NaN,NaN,NaN
|,23:31:24,0.014,0.008,1.75,|,NaN,NaN,NaN,|,23:31:24,NaN,NaN,NaN
|,23:31:25,0.019,0.005,3.8,|,NaN,NaN,NaN,|,23:31:25,NaN,NaN,NaN
|,23:31:26,0.021,0.003,7,|,NaN,NaN,NaN,|,23:31:26,NaN,NaN,NaN
|,23:31:27,0.017,0.004,4.25,|,NaN,NaN,NaN,|,23:31:27,NaN,NaN,NaN
|,23:31:28,0.015,0.006,2.5,|,NaN,NaN,NaN,|,23:31:28,NaN,NaN,NaN
|,23:31:29,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:29,NaN,NaN,NaN
|,23:31:30,0.019,0.005,3.8,|,NaN,NaN,NaN,|,23:31:30,NaN,NaN,NaN
|,23:31:31,0.021,0.007,3,|,NaN,NaN,NaN,|,23:31:31,NaN,NaN,NaN
|,23:31:32,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:31:32,NaN,NaN,NaN
|,23:31:33,0.016,0.006,2.66666666666667,|,NaN,NaN,NaN,|,23:31:33,NaN,NaN,NaN
|,23:31:34,0.016,0.006,2.66666666666667,|,NaN,NaN,NaN,|,23:31:34,NaN,NaN,NaN
|,23:31:35,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:35,NaN,NaN,NaN
|,23:31:36,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:36,NaN,NaN,NaN
|,23:31:37,0.017,0.005,3.4,|,NaN,NaN,NaN,|,23:31:37,NaN,NaN,NaN
|,23:31:38,0.019,0.004,4.75,|,NaN,NaN,NaN,|,23:31:38,NaN,NaN,NaN
|,23:31:39,0.018,0.004,4.5,|,NaN,NaN,NaN,|,23:31:39,NaN,NaN,NaN
|,23:31:40,0.018,0.003,6,|,NaN,NaN,NaN,|,23:31:40,NaN,NaN,NaN
|,23:31:41,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:41,NaN,NaN,NaN
|,23:31:42,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:31:42,NaN,NaN,NaN
|,23:31:43,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:43,NaN,NaN,NaN
|,23:31:44,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:31:44,NaN,NaN,NaN
|,23:31:45,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:45,NaN,NaN,NaN
|,23:31:46,0.014,0.006,2.33333333333333,|,NaN,NaN,NaN,|,23:31:46,NaN,NaN,NaN
|,23:31:47,0.014,0.008,1.75,|,NaN,NaN,NaN,|,23:31:47,NaN,NaN,NaN
|,23:31:48,0.014,0.007,2,|,NaN,NaN,NaN,|,23:31:48,NaN,NaN,NaN
|,23:31:49,0.016,0.005,3.2,|,NaN,NaN,NaN,|,23:31:49,NaN,NaN,NaN
|,23:31:50,0.019,0.004,4.75,|,NaN,NaN,NaN,|,23:31:50,NaN,NaN,NaN
|,23:31:51,0.019,0.004,4.75,|,NaN,NaN,NaN,|,23:31:51,NaN,NaN,NaN
|,23:31:52,0.016,0.004,4,|,NaN,NaN,NaN,|,23:31:52,NaN,NaN,NaN
|,23:31:53,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:31:53,NaN,NaN,NaN
|,23:31:54,0.013,0.004,3.25,|,NaN,NaN,NaN,|,23:31:54,NaN,NaN,NaN
|,23:31:55,0.013,0.005,2.6,|,NaN,NaN,NaN,|,23:31:55,NaN,NaN,NaN
|,23:31:56,0.017,0.008,2.125,|,NaN,NaN,NaN,|,23:31:56,NaN,NaN,NaN
|,23:31:57,0.018,0.006,3,|,NaN,NaN,NaN,|,23:31:57,NaN,NaN,NaN
|,23:31:58,0.015,0.003,5,|,NaN,NaN,NaN,|,23:31:58,NaN,NaN,NaN
|,23:31:59,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:31:59,NaN,NaN,NaN
|,23:32:00,0.016,0.004,4,|,NaN,NaN,NaN,|,23:32:00,NaN,NaN,NaN
|,23:32:01,0.016,0.002,8,|,NaN,NaN,NaN,|,23:32:01,NaN,NaN,NaN
|,23:32:02,0.016,0.003,5.33333333333333,|,NaN,NaN,NaN,|,23:32:02,NaN,NaN,NaN
|,23:32:03,0.013,0.005,2.6,|,NaN,NaN,NaN,|,23:32:03,NaN,NaN,NaN
|,23:32:04,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:32:04,NaN,NaN,NaN
|,23:32:05,0.014,0.004,3.5,|,NaN,NaN,NaN,|,23:32:05,NaN,NaN,NaN
|,23:32:06,0.015,0.003,5,|,NaN,NaN,NaN,|,23:32:06,NaN,NaN,NaN
|,23:32:07,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:32:07,NaN,NaN,NaN
|,23:32:08,0.012,0.005,2.4,|,NaN,NaN,NaN,|,23:32:08,NaN,NaN,NaN
|,23:32:09,0.016,0.004,4,|,NaN,NaN,NaN,|,23:32:09,NaN,NaN,NaN
|,23:32:10,0.018,0.005,3.6,|,NaN,NaN,NaN,|,23:32:10,NaN,NaN,NaN
|,23:32:11,0.015,0.004,3.75,|,NaN,NaN,NaN,|,23:32:11,NaN,NaN,NaN
|,23:32:12,0.014,0.005,2.8,|,NaN,NaN,NaN,|,23:32:12,NaN,NaN,NaN
